doc_text,image2text,speech2text
"Друзья, наши комики из MediumQuality и мои любимые футболисты ФК 10 вместе с МегаФоном поедут по улицам Москвы на МегаBus! МЕГАСОБЫТИЕ))) это Мегакруто! И уже в это воскресенье!  Встречайте на улицах Москвы – у автобуса будут остановки, а где они будут, я не скажу!  Ну ладно, вам по секрету, только никому не рассказывайте)) Остановки будут на Старом Арбате, у Большого театра и на смотровой площадке Воробьевых гор.  Там будем разыгрывать подарки – всё, как мы любим )))  Будет круто!","2024 14 июля мегафон * mera bus мегафутбол х fс 16 , мегафон (fс 10 т 1 (осквы на улицах м winline",
а мы по тихонечко работаем) вот Паша Дедищев выступил щас) а че не пошли на VK Fest?),смотри в вс 00 вк,так друзья мы сейчас с вами будем встречать вашего любимку кто то его не ждал я забыла кто по моему вы да достали все готовы телефончики достали естественно будете снимать приготовьте свои ладошки встречайте на этой сцене с вами увидимся
"На Тверском бульваре с 10 по 14 июля для москвичей и гостей столицы проходит большой «Фестиваль Летних игр» в рамках проекта «Лето в Москве»! 💛  На свежем воздухе проходят тренировки, танцы и эстафеты. В пространстве для уличных игр - развлечения из детства, а также для всех желающих проходят творческие мастер-классы по созданию летнего дизайна популярных игрушек и уроки рисования на пленэрах. В торговых шале богатый ассортимент мячей для волейбола и регби, водные пистолеты, самолеты и летающие роботы, ракетки и воланчики для бадминтона и тенниса, фингерборды и даже тетрис.  «Фестиваль Летних игр» ждет вас ежедневно в будни с 12:00 до 20:00, и в выходные с 12:00 до 21:00 в рамках проекта «Лето в Москве», реализуемого при поддержке Правительства города.  #МосковскиеСезоны#ЛетовМоскве#ФестивальЛетнихигр",l j,не пользуйтесь мы же на ногах да нет это невозможно
КАК СНЯТЬ ВЕНЕЦ БЕЗБРАЧИЯ? РИТУАЛ ОТ ОДИНОЧЕСТВА 💔💍  🎁 Бесплатный марафон «Оракул Ленорман за 3 секунды» 👉🏻 https://alexeygrishin.com/orakul-lenorman-3sec,"есть простой,",есть простой но рабочий ритуал избавления от одиночества избавление от венца безбрачия я посмотрела комментариев там много под да спасибо вам огромное ритуал как снять венец безбрачия или ритуал от одиночества если вы одинокая девушка и вы подозреваете что на вас венец безбрачия или печать одиночества в любой женский день а это среда пятница или суббота купите красивый большой букет белых цветов и разделите его на три равные части одну часть цветов подарите любому близкому вам человеку вторую часть букета подарите любому случайному прохожему который вам приглянулся а третью часть оставьте дома спальне и это мгновенно откроет вам канал новых отношений
КАК СНЯТЬ ВЕНЕЦ БЕЗБРАЧИЯ? РИТУАЛ ОТ ОДИНОЧЕСТВА 💔💍  🎁 Бесплатный марафон «Оракул Ленорман за 3 секунды» 👉🏻 https://alexeygrishin.com/orakul-lenorman-3sec  Прикреплённые ссылки: 🔗 https://alexeygrishin.com/orakul-lenorman-3sec,,
"Задача этой неделе в моем новом обучении по нумерологии-  прорабатывать 9-ку, так как я родилась 9 числа.. ПРОЯВЛЯТЬСЯ! Присваивать себе свои достижения. И Заявлять о себе миру постоянно! Это мне даётся через большой фильтр.  ✅ Мало кто знает об этом моем интервью в программе «СУДЬБА ЧЕЛОВЕКА» на канале Россия 1, эфир был 21.12.2022. Прошло много времени, а я стеснялась его выложить. Не нравилось , как я выгляжу, не нравился зажим, который я в себе вижу,  не удалось сказать то, что хотела,  в монтаж не вошло много, что я считаю важным… Принимаю, как урок. Благодарю, что есть эта запись.  Девочки за кадром, огромное вам спасибо за море тепла и позитива 🙏🏻❤️  Посмотреть эфир можно по ссылке:  https://smotrim.ru/amp/video/2533735",n 6 ' т,Не забудьте подписаться на канал!
КАК СНЯТЬ ВЕНЕЦ БЕЗБРАЧИЯ? РИТУАЛ ОТ ОДИНОЧЕСТВА 💔💍  Хотите попасть на мой бесплатный марафон «Оракул Ленорман за 3 секунды»? Напишите мне в direct или в комментариях к этому Reels слово – ОРАКУЛ.,,"Есть простой, но рабочий ритуал избавления от одиночества, избавления от венца безбрачия. Лёш, всё, я посмотрела, комментариев там много, подписываю. Спасибо вам огромное. Ритуал, как снять венец безбрачия или ритуал от одиночества. Если вы одинокая девушка, и вы подозреваете, что на вас венец безбрачия или печать одиночества в любой женский день, а это среда, пятница или суббота, купите красивый большой букет белых цветов и разделите его на три равные части. Одну часть цветов подарите любому близкому вам человеку. Вторую часть букета подарите любому случайному проходжему, который вам приглянул. А третью часть поставьте дома в спальне. И это мгновенно откроет вам канал новых отношений. Кстати, если вам выпала карта крысы или мыши на Оракуле Ленорман, это может быть знаком того, что вас пытались приворожить или сглазить. И на своем бесплатном марафоне Оракула Ленорман за три секунды я раскрою все тайны самой простой предсказательной колоды в мире. Стать участником очень просто. Напишите кодовое слово «Оракул» в комментариях под этим видео."
"«Эт самое, наступил экватор, съемочного процесса. Полет нормальный.»  *   #демискарибидис #демис #камедиклаб #камеди #тнт #demiskaribidis #demis #юмор #смех #хаха #comedyclub #хбдс #comedy @comedyclubru #юмор",,
SuperRu https://t.me/SuperRu/16841    В корнер Super на VK Fest заглянула Карина Мурашкина. Блогер уже попрыгала на нашем батуте и даже немного вспотела и заработала одышку.  Когда немного за 20.   @superru,s? s! super super s super si s! s super s/ s47 4,"Просто бомба! Приходите, прыгайте, я бы спасела, но это не страшно. Я почувствовала себя своей маленькой девчонкой в костлях. У нас стоял батут около... между двух девятьэтажек. И мы платили... А, мы даже ничего не платили! Мы платили, когда и в игрушки играли, а за батут мы даже ничего не платили. Какой-то самый добрый человек его туда поставил! Короче, это супер! Это детство, это кайф, это форт!"
Посмотрите мою первую тачку и напишите свою!   Вот 👉🏻 тут,s,"Только тест-драйвы не в счёт, правильно? Да, тест-драйвы не в счёт, они были сняты заранее. Вот за этим столом мы бьем по рукам, соответственно, говорим, ребята, всё, мы не материмся. Первый, кто сматерился, выполняет наказание, которое придумывают подписчики. Согласны? Да, все. Идея пахнет членом. Абсолютно согласен с вами."
"Задача этой неделе в моем новом обучении- прорабатывать 9-ку, так как я родилась 9 числа. ПРОЯВЛЯТЬСЯ!  Это мне даётся через большой фильтр.  ✅ Мало кто знает об этом моем интервью в программе «СУДЬБА ЧЕЛОВЕКА» на канале Россия 1, эфир был 21.12.2022. Прошло много времени, а я стеснялась его выложить. Не нравилось , как я выгляжу, не нравился зажим, который я в себе вижу,  не удалось сказать то, что хотела,  в монтаж не вошло много, что я считаю важным… Принимаю, как урок. Благодарю, что есть эта запись.  И,наконец-то, выкладываю. Вы можете посмотреть его, набрав «Судьба человека Герасимова»- в любом поисковике.  Сегодня ссылка на него будет в сторис ❤️  Девочки за кадром, огромное вам спасибо за море тепла и позитива 🙏🏻❤️",м,…! я в этого не согласилась у вас здесь всё в порядке хорошо мыots дела? мы готовы пятнадцать
"Опубликован комментарий к записи: https://vk.com/wall-212768340_230939  [id3522729|Валюшка], это выпуск подкаста «Дела». Найти можно в видеозаписях сообщества. Ловите https://vk.com/video-217986831_456239078",дела 9 3 о у маньяк-потрошитель виктория складчикова faust 21 century игорь джабраилов,
Bookmakers_Rating https://t.me/Bookmakers_Rating/25044    🔥🫶 У нас новый розыгрыш призов!   Повод – старт нового футбольного сезона.   Какие призы?  ✅ Абонемент на сезон на матчи любимой команды (команда должна выступать в российском чемпионате)   ✅ Apple Watch  ✅ Сертификат ОZON на 5000 рублей  Что нужно для участия?   📍Подписаться на Рейтинг Букмекеров   📍 Подписаться на Бодрость Духа  📍Подписаться на Желто-синие будни  📍Нажать кнопку Участвую внизу этого поста   Итоги подведет специальный бот 26 июля. Розыгрыш призов только для жителей России.  Кнопка: Участвую! (922)(https://t.me/BlessMeBot/JoinLot?startapp=2032058A8c6c685&startApp=2032058A8c6c685),выиграй умные часы apple watch абонемент на сезон ps абонемент 2024 /2025 сертификат на ozon sooор ?б букмекеров рейтинг жcб,
"Москва!!  VK Fest , площадка ВК видео  Всех жду ! Приходите",vкв,"Дорогие друзья, у меня мурашки, но я на полуострове, на плене. Вы как ждете, потому что я же не знаю, что здесь делать. И правильно, я ищу здесь комнаты. Будем готовы приобрести, дарить подарки, играть в классные игры. Будем, а то прям в лесе. В этом мы всех ждем. Приходите, мы вас ждем буквально через 3 минуты. Мне пора лежать, мы вас ждем. До свидания."
"Работаем!!!! В Волгограде!!!  За час до начала матча разогреваем и всё рассказываем подробно!!! 🤩🥰😘   https://t.me/Match_TV/93838  П Матч ТВ «Зенит» против «Краснодара». Футбольный сезон в России начнется очень ярко 😍  Одна игра, один трофей. Две топовые команды. Посмотрим OLIMPBET Суперкубок России в 19:30 на Матч ТВ  🎙Роман Трушечкин, Александр Аксенов  @Match_TV 🔗 https://t.me/Match_TV/93838",olimpbe т sup в rscor россии волгограл 202! / ~ м : 13 июля ! 19:30 комментаторы : роман трушечкин 31* александр аксенов ` {раско 1925 ма,
"superliga_channel https://t.me/superliga_channel/545    👕Хочешь выиграть футболку любимого клуба?   Тогда участвуй в нашем конкурсе. В комментариях под последним выпуском на YouTube оставляй свой вариант автора победного года в финале Евро. Дедлайн: 14 июля, 21:00. Победитель получит от нас крутой приз — джерси футбольной команды, за которую он болеет   Полные условия конкурса в описании к выпуску: https://youtu.be/hPgyAf3j8jY  Удачи!🍀",угадай автора победного гола в финале евро 2024 и выиграй футболку любимого клуба senal * hirates o'filti qatar airways emirat fl bitter,
"Опубликован комментарий к записи: https://vk.com/wall-211026215_326370  [id709880172|Жанна], отлично!🫶🏻🩵",,
А мы на ВДНХ! Кто хочет пройти испытания с нами и Федерацией кикбоксинга - welcome😈  Будем тут до вечера,фул-контакт с жизнью. фуллеконтакт с жизни,
Евродом. Было круто🤘,а` в 1,
Опубликован комментарий к записи: https://vk.com/wall-161938332_7696  Новый выпуск комедии с залом: https://vk.cc/cymTy3,,
эй собачники вы тут?)) я для вас кое что придумала!  футболка чисто для нас,5. гнез net .,
«Красный Шёлк» с 20 февраля 2025 года в кино   Благодарю всех причастных!,"sphone con , l : hutonia volobrinstand lamourest un oiseau rebelle 6.о. 28010 1 2+","ДИНАМИЧНАЯ МУЗЫКА Данные. Они у одного из курьеров. КРИКИ Документы попадут не в те руки. Получите себе такого врага на Дальнем Востоке. КРИКИ Шифр повезут из Шанхаева в Москву. Главное, не ошибитесь в выборе команды. ВЫСТРЕЛ Дамы и господа, в поезде произошло убийство. НАПРЯЖЕННАЯ МУЗЫКА Значит, убийца в третий раз. НАПРЯЖЕННАЯ МУЗЫКА Возможно, она в деле. А возможно, их несколько. НАПРЯЖЕННАЯ МУЗЫКА Решетка взлома на оружие в общем доступе. Его я видел рядом с флагом китайцев перед убийством. Кто это был? НАПРЯЖЕННАЯ МУЗЫКА Мои курьеры и он с нами. НАПРЯЖЕННАЯ МУЗЫКА Вы что-то поняли, да? НАПРЯЖЕННАЯ МУЗЫКА Найду документы, найду убийцу. Кто твой сообщник? НАПРЯЖЕННАЯ МУЗЫКА Говори!"
"Опубликован комментарий к записи: https://vk.com/wall133495009_1575  [id6627679|Екатерина], да.",,
"Опубликован комментарий к записи: https://vk.com/wall133495009_1575  [id8697308|Лейла], спасибо.)))",,
"⚡️ АНОНС! Алексей Гришин в абсолютно новой серии ток-шоу «Кадони Шоу» на ТВ-3 🔮 под названием «Ставки сделаны»!  🔜 ПОНЕДЕЛЬНИК, 15 ИЮЛЯ, 02:00 МСК (*в ночь с 15 на 16 Июля).  После премьеры запись эфира будет доступна на Rutube.","кадони ш'о у `7 кадони шоу в ночь с понедельника на вторник, 2:00 «ставки сделаны» со мной в качестве эксперта",
"Таро-прогноз на 13 Июля – Король Пентаклей.   🔮 Совет: В целом карта описывает стабильную ситуацию и прочную основу для любых начинаний. Этот Аркан вдохновляет реально оценивать ситуацию, активно осуществлять задуманное и застраховать достигнутое. Он привносит с собой дух высшего качества во всё, чего касается. Часто это предвестник продуктивной работы и многочисленных покупок, когда сами идут в руки дорогие эксклюзивные вещи.   💰 Деньги: Это карта несомненного успеха в денежных вопросах. Если вы возьмёте на себя ответственность за использование своего капитала, у вас есть все шансы достичь благополучия и процветания. Финансовая стабильность и уверенность.  Крупный выигрыш, наследство, выгодные сделки. Стабильный доход.   🩷 Любовь: Надежность, зрелость и ответственность в отношениях, с акцентом на защиту, заботу и обладание. Король Пентаклей описывает серьёзные, продолжительные и зрелые связи между людьми, обеспечивающими друг другу развитие, благополучие, социальный статус и уверенность в завтрашнем дне. Здесь сила страсти и инстинкт обладания уравновешивается и одновременно достигает полного развития. Типичный портрет Короля Пентаклей – здоровый мужчина, доверяющий инстинктам, гурман и гедонист.  🎁 Бесплатный марафон «Оракул Ленорман за 3 секунды» 👉🏻 https://alexeygrishin.com/orakul-lenorman-3sec",,"Мои волшебные, всем привет! Желаю прекрасного дня! И давайте начнем его с вашей самой любимой рубрики. Конечно же с карты дня. Мои волшебные, всем привет! Давайте посмотрим по нашей традиции, какая карта будет олицетворять энергии сегодняшнего дня. И это... Король пентаклей. Я раскрыл все его секреты в своем телеграм-канале. Переходите по ссылке в этой истории и читайте подробное описание."
Коммент.DJ,ketch up кузнецкий мост w ж,
"Кузнецкий Мост, 6/3. Приезжайте)",,лучше здесь быстрее
"⚡️ АНОНС! Алексей Гришин в абсолютно новой серии ток-шоу «Кадони Шоу» на ТВ-3 🔮 под названием «Ставки сделаны»!  🔜 ПОНЕДЕЛЬНИК, 15 ИЮЛЯ, 02:00 МСК (*в ночь с 15 на 16 Июля).  После премьеры запись эфира будет доступна на Rutube.","кадони ш'о у`7 кадони шоу в ночь с понедельника на вторник, 2:00 «ставки сделаны» со мной в качестве эксперта",
"Опа, Волгоград, Саратов, ждали?   Билеты как всегда тут 👉🏻 https://chbtkv.com/  Прикреплённые ссылки: 🔗 https://chbtkv.com/","саратов 19 , декабря дк \""россия\"" волгоград 9 декабря дом офицеров stand up евгений чебатков «при всем уважени 16+ millennium билеты на сайте mconcertru",
Собрал для вас фрагмент из общения с залом 🔥,у тебя серьезно на входе в подъезд три стеклянные двери ?,
кто главный в семье,,"Как у вас в плане, кто главный? Главная в семье она. Я руки и деньги. Она мне говорит, что я как робот почапал. Отнести в кладовку, принял. Купить чайник, хорошо, поставил. Я робот. И мне это нравится. То есть, мне Анютка, говорю, она героиня, потому что вот я сейчас сижу, записываю интервью, мне очень нравится с тобой болтать. И якобы это работа, работа моя, да? Как бы себя, да, продвигаю, там, чтобы люди меня там что-то услышали, узнали. Но она там с ребёнком и там, ну, эндорфинов гораздо меньше. И каждый раз, когда я... Там рутина. Там рутина. Там тяжёлая работа. То есть, Анютка ради меня, ради нашей семьи отказалась от себя, как от единицы в плане реализации. То есть, она всё, у неё сейчас всё окружение, это я и дочка. Я каждый раз прихожу домой и думаю, так, Кирилл, да, ты устал, но твоя усталость не такая сильная, как у неё усталость. У неё усталость, где она выгорела, ты просто вот эмоционально устал. Поэтому ты должен сейчас своё усталость убрать, пойти с ребёнком и дать ей отдохнуть, понимаешь? Но всё равно, то есть, такие мужские, это, ну, мне нравится это делать, мне нравится зарабатывать, то есть, мне нравится выступать. То есть, я понимаю чёткую схему, что нужно делать, чтобы вот всё получилось. Старать больше концертов, больше писать новый материал, обновлять программу, собирать золо. Типа развиваться? Вот, вот, зараза, вот мужик зарабатывает, когда деньги, он и развивает, он сам качает себя. Анютка просто передаёт всю свою энергию ребёнку, и она просто с ребёнком сейчас."
"Сегодня новый выпуск «Несколько минут теории», рассказываю про желатин и агар:   Их различия и какой для чего предназначен, как с ними работать.  https://youtu.be/4wbu8f1u134?si=MDhswlZ83aIkoQYI",,
"Опубликован комментарий к записи: https://vk.com/wall-219528359_114270  [id533748786|Дарь], Краснодар 26 августа, Новороссийск 27 августа. Приходите)",,
"Есть люди, которые не верят нам на слова 😏  Например, Ирина Федоровская под одним из постов написала такой комментарий ⤵️ «Я скептически отношусь к продукции без требуемых сертификатов о соответствии безопасности, тем более продукция для детей»  Ирина так уверенно написала свой комментарий в утвердительной форме и даже не поинтересовалась, есть ли у нас эти сертификаты? Или нет? 🤔  Ирина, благодаря вашему комментарию появился не только этот пост, но и в карточках наших товаров на маркетплейсах на последнем фото в карусели появилось свидетельство государственной регистрации. Это документ, который удостоверяет, что продукция прошла все предусмотренные в её отношении гигиенические и санитарные проверки.  Важно сказать, что если бы не было этих сертификатов, в продажу наша продукция не поступила бы. Наша косметика для детей возраста 0+. А косметика 0+ проходит самые строжайшие проверки. И мы их прошли и получили все необходимые сертификаты!  Поэтому не переживайте относительно составов, заказывайте наши средства для ухода за малышами и будьте спокойны, когда будете купать и мазать малышей нашими шампунями и кремами 🤗  Ссылка на все пять средств: https://www.wildberries.ru/seller/1212988",,
"Опубликован комментарий к записи: https://vk.com/wall133495009_1575  [id734969007|Олег], канал тв3. Эфир в сентябре. Снимаются молодые актёры в основном.",,
отсняли сегодня еще два подкаста🦦,а nos sis о 00 1750 f5.6 11 100 is о 640,
"РАСШИФРОВКА РАСКЛАДА   Мои Волшебные ✨  Хотите поскорее узнать, когда же вы встретите отношения своей мечты?   Трактовки на этот расклад вы получите в новом выпуске «ПОГАДАШЕК» 💜   На моем YouTube-канале: https://www.youtube.com/c/AlexeyGrishinTAROT   Подпишитесь, пожалуйста, на мой канал, чтобы ничего не упустить 🙏💜   А завтра вас ждёт кое-что очень интересное… 🤫",,
"tashcin https://t.me/tashcin/1723    На следующей неделе на нашем канале стартует цикл мини-фильмов «Выше Олимпа» - проект о наших спортсменах, которые точно бы претендовали на самые высокие места на Играх в Париже.   В съемках приняли участие Сергей Шубенков, Никита Нагорный, Лала Крамаренко, Евгений Рылов и многие другие звезды спортивной гимнастики, плавания, прыжков в воду, дзюдо, борьбы. Каждая серия - личная история спортсмена, которую показывают своим авторским взглядом Дмитрий Занин, Анна Андронова, Михаил Гореванов, Мария Васильева и наши другие журналисты.   Большая работа и очень красивые кадры!  Премьерные серии смотрите в ночь с 15 на 16 июля, а повтор - на следующий день  🏆🏆🇷🇺",,"Не все те боги, что выседают на Олимпе. Олимпийские игры, я как-то в них немножко разочаровался. Просто взять и сказать пока, ну это как-то не по-человечески. Не все то золото, что блестит. Я отказался. Не в этом моя мечта. Ни грусти, ни печали, ни слез. Лучшие атлеты страны, которых не допустили до Олимпиады в Париже. Мне хочется быть в начале списка, чтобы не забывали все-таки стартмены из России. Мы можем чего-то большего. Пока этого не получим, не успокоимся. Реальные претенденты на медали, которые оказались выше всего. Все, что в жизни происходит плохое, это испытание для того, чтобы мы стали сильнее. А все, что хорошее, это вознаграждение за наши старания. Выше Олимпа. С понедельника. Премьера. На МАЧ-ТВ."
Bookmakers_Rating https://t.me/Bookmakers_Rating/25044    🔥🫶 У нас новый розыгрыш призов!   Повод – старт нового футбольного сезона.   Какие призы?  ✅ Абонемент на сезон на матчи любимой команды (команда должна выступать в российском чемпионате)   ✅ Apple Watch  ✅ Сертификат ОZON на 5000 рублей  Что нужно для участия?   📍Подписаться на Рейтинг Букмекеров   📍 Подписаться на Бодрость Духа  📍Подписаться на Желто-синие будни  📍Нажать кнопку Участвую внизу этого поста   Итоги подведет специальный бот 26 июля. Розыгрыш призов только для жителей России.  Кнопка: Участвую! (206)(https://t.me/BlessMeBot/JoinLot?startapp=2032058A8c6c685&startApp=2032058A8c6c685),выиграй умные часы apple watch абонемент на сезон ps абонемент 2024 /2025 сертификат на ozon sooор ?б букмекеров рейтинг жcб,
Приходите на концерт Человека-Слепня   https://chbtkv.com/,"волгогряд , декабря ifрп саратов 18 д декабря дк \""россия\"" stand up евгений чебатков «при всем уважении» 16+ millennium билеты на сайте mconcertru",
"https://t.me/s/mossakovskiy/3071  Сборная СССР не существует уже больше 30 лет. Но при этом, команда остается одной из самых успешных в истории Чемпионатов Европы. Чаще СССР в финалы Евро выходили только немцы и (с недавних пор) испанцы. Советский Союз пять раз играл в финальном турнире Чемпионата Европы и четыре раза из пяти был в финале турнира. В этом видео мы вспомним, как это было. Там недолго. Посмотрите, вспомните великих 💪  https://youtu.be/zrGFYxMV2Og?si=Z54dRdNvm9ubALTI    Сообщение закреплено",,
"Уже час как стоп игра! Респект за 400 с лишним сильных историй! Начинаем выбирать самую сильную. Итоги подведем на финальном стриме 14го июля. Привет, новички, йо, олды ✌🏻Рассказывайте, какие дела?",,
"Занятное предположение по поводу Саутгейта-психотерапевта выдвинул Антон Михашенок на стриме у Вадима Лукомского. Мне видится, что оно близко к правде. И эта психотерапия может быть важнейшим инструментом в подобной сборной. В команде звезд, которых заставляют менять короны на шахтерские каски, заставляют рыгать (футбольный термин, если что), а не творить, терпеть, а не феерить.  Вероятно, Гарет умеет подчинять и принуждать. Приобняв, выслушав и по плечу похлопав. Важный скилл.  @shhhnyakin",ile 31 ciistan,"Они все равно выполняли то, что хочет видеть Саундгейт на поле. И вот эти фразы про клиншит – это сто процентов идет от тренера. И они уважение это определенное к тому, что требует тренер, имеют. И это очень важно, что тренер за все это время, что его постоянно критикуют, мочат в прессе, в соцсетях и так далее, за стиль игры, причем болельщики всех сборных, включая английскую, игроки по-прежнему на его стороне. Это большая часть работы за кулисами, которую мы не видим. И для этого не обязательно быть большим харизматиком, на самом деле. Достаточно просто уметь вообще всех слушать. То есть Саундгейт – лучший тренер-слушатель, мне кажется, из тех, кто сборной тренирует. Просто выслушивают. Я думаю, почти убежден, что игроки не в восторге от того, что играет сборная Англии. И они выговариваются, а Саундгейту это надо просто выслушать. «Да-да-да-да-да-да-да, говори, говори, говори». Он говорит, что «я уже не могу рыгать постоянно в оборону, по 50 метров возвращаться». Саундгейт слушает его и говорит «да-да-да-да-да». Он как психотерапевт выступает. И все равно игроки продолжают это делать. Это большой навык, большой скилл. Блин, я опять похвалил Гаррет Саундгейт!"
"pariipobejdai https://t.me/pariipobejdai/29    Готовы? ТАКОГО благотворительного матча звёзд НХЛ и КХЛ ещё точно не было! 🏒🤩  🔥 Михаил Сергачёв, Александр Овечкин, Артемий Панарин, Кирилл Капризов, Сергей Бобровский и другие супертопы раздадут огня на «ЦСКА Арене».  На самом крутом хоккейном событии этого лета наш фонд «Пари и побеждай» и «ДоброFON» объединились, чтобы помогать ❤️  На такой яркий матч ожидается полный солд аут, при этом ряд мест выделен для наших гостей на инвалидных колясках.  Деньги с билетов и пожертвования партнёров мы направим на поддержку детей и взрослых с ДЦП и другими двигательными нарушениями в разные регионы страны.  Мы обязательно поделимся с вами подробным отчётом — подписывайтесь, чтобы не пропустить!  🏟 «ЦСКА Арена» 🗓 20 июля ⏰ 14:30 🎟 трансляцию смотри на Матч ТВ  ❤️ Пари и побеждай!","сектор/ 98 24: anerd plat juice цска арена 20 июля 14:50 - l дятч гоор москва 2024 св звёзды хоккая 8 благотворительный матч 771 -3 пий] добр fon 701 l \"" 5",
"Привет, мои хорошие! 💖 Вы меня знаете, я очень открытый и такой же простой человек. И меня также, как и многих атакуют мошенники. От телефонного спама и в соцсетях у нас никто, к сожалению, не застрахован. Но если честно, есть надежда, что таких звонков станет меньше, если примут закон, суть которого в том, чтобы каждый человек мог видеть в своих госуслугах какие номера на него зарегистрированы и отключать их. Потому что те серые симкарты, они же на кого-то все равно зарегистрированы, а ведь их используют эти самые спамеры и мошенники. К этой же безопасности относится и предложение о реестре владельцев публичных каналов. В телеграм, например, полно мошенников, которые обещают сверхприбыли и обманывают очень много людей. Мне, например, скрывать от вас нечего, и лично я не вижу ничего плохого в таких нововведениях, если их примут. Вот скажите, как часто вы сталкиваетесь со спамерами? Сложно ли вам в тех же соцсетях проверять информацию?",,
"Мне часто задают один и тот же вопрос: как я, обычная взрослая женщина из бухгалтерии, вдруг стала стендап-комиком? Изменила свою жизнь на 180 градусов, стала много выступать на сцене, вести свой блог?   Ответ у меня всегда тоже один (и очень простой): я пошла учиться. Предыстория: у меня был день рождения, я попросила подруг подарить мне абонемент на зумбу. Они меня не послушали и вручили сертификат на обучение в школе стендапа.   Итог вы знаете и сами:) Сейчас я – довольно популярный представитель этого жанра с десятками тысяч подписчиков. Мои дети своим друзьям даже говорят: «Ты вообще знаешь, кто моя мать?».  А сейчас у каждого из вас есть абсолютно бесплатная возможность пройти курс по созданию юмористического контента. Где я и другие комики с командой VK Creative научим вас шутить в клипах, мемах, текстах. Расскажем, как рекламировать с юмором, писать посты, которые привлекут аудиторию. Я поделюсь своими личными фишками и секретами, которых мне самой очень не хватало в начале моей карьеры.   А, кстати, 50 лучших учеников попадут на интенсив от команды VK Creative! Регистрация на курс до 20 июля включительно. Ссылка: https://vk.cc/cykQpa  Увидимся!",,
"Сегодня новый выпуск - «Несколько минут теории», рассказываю про желатин и агар:   Их различия и какой для чего предназначен, как с ними работать.  https://youtu.be/4wbu8f1u134?si=MDhswlZ83aIkoQYI",несколько мин ут теории желатин vs агар- агар,
"13 и 14 июля в «Лужниках» будет супер, потому что в дни VK Fest продолжит работу и FONBASE  В субботу днем на базе можно будет принять участие в баскетбольном турнире вместе с 2DROTS, а вечером встретиться с легендарными Александром Овечкиным и Андреем Кириленко.  Все воскресенье на базе будет идти футбольный турнир при участии игроков команд 2DROTS, а вечером можно будет первым увидеть новую форму ЦСКА и взять автограф у Федора Чалова, Матвея Лукина и Мойзеса.   Ну а вечером - просмотр Финала Евро-2024.   Доступ на все события на FONBASE в рамках VK Fest не требует регистрации, понадобится только билет на фестиваль.","fon 42 13 07 + новое спортивное и культурное пространство лужники 37* 33' 12 9\"" е vк fest- 2024 426+ fonbe] vк fest: баскетбол с ; 2drots fonbase / твое место среди первых / fonbase",
