doc_text,image2text,speech2text
"Опубликован комментарий к записи: https://vk.com/wall-211026215_328277  [id595414102|Мария], ой как приятнооо😍😍😍 Пользуйтесь на здоровье!!!🩵🧴",,
"Опубликован комментарий к записи: https://vk.com/wall-211026215_328277  [id561240953|Tatiana], 🙏🏻🫶🏻",,
Голос это спец фича После ора в лесу,,
"Опубликован комментарий к записи: https://vk.com/wall-211026215_328277  [id694394541|Юлия], благодарю за доверие!🫶🏻 Будем ждать от Вас отзыв 🧴🩵",,
"Опубликован комментарий к записи: https://vk.com/wall-211026215_328277  [id763073776|Катерина], отлично!🫶🏻 Пользуйтесь на здоровье 🧴🩵",,
"Знакомьтесь, мой бухгалтер! Легенда формулировок! Такого бы Блиновской в свое время!!!","анна бухгалтер карина, добрый w день. в время расставаться с деньгами сейчас",
Лучшая.,"анна бухгалтер все, это было | не у больно",
"СПАСИБО ВСЕМ ЗА ПОДДЕРЖКУ!🫶🏻  Вчера прочитала все ваши комментарии, сообщения, честно, мне стало намного легче, Вы лучшие!❤️  С водителем всё хорошо, он жив-здоров, все обошлось, а это самое главное. С товаром решим, у нас была страховка, на данный момент на озоне есть все товары в наличии, кроме крема от растяжек!🧴 Кремушек уже изготавливаем, скоро появится на ОЗОН!  Так приятно осознавать, что у меня очень крутая аудитория, люди, которые мне доверяют, поддерживают и пишут добрые слова, не передать этого состояния, читая ваши отзывы на счет нашей косметики, постоянная улыбка на лице!😍  Да, я горжусь нашей косметикой, она максимально чистая по составу для малышей 0+, потому что в первую очередь мы ее делали для себя и своих детей!👧🏼  Какой товар вы уже успели попробовать, напишите свой честный отзыв в комментариях🫶🏻  А также оставлю ссылочку для заказа на WB: https://www.wildberries.ru/brands/311342631-aurora-cosmetics  И на OZON: https://www.ozon.ru/seller/aurora-cosmetics-1933716/products/?miniapp=seller_1933716",44 courclin 51,
Отзыв от Ксении🙏🏻🩷  🎁🔥 РАСПРОДАЖА КУРСА «ОРАКУЛ ЛЕНОРМАН. БАЗОВЫЙ КУРС» В РАССРОЧКУ 👉🏻 http://alexeygrishin.com/lenorman_base  *Деятельность компании Meta запрещена на территории Российской Федерации и признана экстремистской.,с апексеем я познакомилась,алексеем я познакомилась когда он то ли лайкнул то ли подписался на мой профиль в инстаграме я увидела его страничку она наглым образом врет я не подписывалась на нос подписок нет ну ты что то сделал как это действие в начале когда это был далекий двенадцатый год когда я буду себя продвигать и было этот мослайкер ну да что то такое и я обратила внимание подумала что очень интересный профиль увидела что он обучает таро и сначала я пошла туда на обучение таро а потом меня очень заинтересовал курс по базы и кстати больше я так туда и углубилась после того как я прошла обучение по бадзе у леши мы с ним начали сотрудничать уже как так скажем коллеги как начальника подчиненной я стала курировать группы по бацзы и сейчас тоже с ним продолжаю работать изначально мне он казался таким немножко холодным человеком у человека регулярно выходит карта дня потому что она я думала это секрет но больше нет на самом деле я биоробот не сплю вот знаешь это все в живую я делаю расклад говорю ксюша вот выпали такие такие такие то карты делает так то так то так то а потом ксении все это красиво собирает чтобы вы вне зависимости от вашего часового пояса вовремя получали прогноз на день в моем телеграм канале ссылка под этим видео ну в общем то он все сказал ладно во всем оказался таким довольно холодным человеком поначалу таким может даже надменным каким то и я знаю почему потому что я знаю его карту базы вот но когда я с ним познакомилась ближе он достаточно простой дружелюбный человек и общаться с ним достаточно легко и все вопросы с ним легко решать и мне очень повезло что я когда то заинтересовалась его страницей и много получила благодаря леше знаний в том числе моих любимых подзыв
Опубликован опрос ❓Судимся с Глюкозой? ✔ Да ✔ Нет,,
Я буду судиться с Глюкозой вместе с Фадеевым. Она забрала мой фирменный жест. Вы же поняли какой?,,
Привет  Как дела?,:,
"ДА ИЛИ НЕТ?   Мои Волшебные ✨   Каждый день меня закидывают вопросами с частицей «Ли» 🙏 поэтому решил записать для вас небольшой подкаст.   Обязательно послушайте! ❤️   А я в очередной раз хочу напомнить, что такие вопросы лучше всего смотреть на Оракуле Ленорман 🃏 а я вас научу трактовать правильно карты на Базовом курсе «Оракул Ленорман» 🫶   Хотите узнать подробнее про курс? Переходите по ссылочке 👉 http://alexeygrishin.com/lenorman_base  А вы часто ищите ответы на такие вопросы? Делитесь в комментариях  Голосовое сообщение",,лилль под частицей ли если сложить все частицы ли которые были в вопросах которые мне задаются на всех эфирах с раскладиками и если бы они вырабатывали бы электричество наверное бы все гидроэлектростанции или вообще какие либо станции закрылись бы к хренам не выдержав конкуренции вот это поеду ли я на море получится ли у меня поменять работу то есть все эти вопросы бытовые простые которые требуют ответа да или нет ну частица ли это вопрос закрытого типа да или нет поеду ли получится ли да получится нет не получится и вот сколько раз я вижу что не умеют формулировать вопросы все время сицилии задают вопрос но ждут какого то ответа про там свекрови дикая боль в ноздре тра та та та та та и так далее и тому подобное и мучают еще и карты таро при этом при всем но на оракуле ленорман проще всего с вот этими ли датками нетками почемучками разобраться поэтому оракул ленорман базовый курс и марафон да это все самый простой короткий путь как с помощью эзотерического мантического то есть предсказательного инструмента быстро и получать ответы на все свои вопросы все поеду ли я в отпуск карта корабль падает поедете потому что корабль попадает в сферу этого отпуска это конечно на базовом курсе ленорман я научу как из двух там допустим вариантов трактовки карты точно выбирать в одну конкретную трактовку в этом суть соль перец вишни как угодно называйте до курса по оракулу ленорман базового но сейчас я хочу донести до вас самую главную мысль любите задавать вопросы почему ли получится ли оракул ленорман он прост в понимании он недорогой доступный для большинства как и профон да вообще бесплатный и базовый курс тоже доступен хотим разобраться с частицей ли и научиться отвечать на вопросы да нет тогда оракул ленорман поможет вам
Я: оставила кошку у родителей Они каждый день:,пухля ! ест варёную i «укурузу 13 :47,
"Долго собирался. Теперь держитесь. Завалю контентом, сарказмом, недовольством и ворчанием.  Главное не перегореть и не переанонсировать.",,пу пу пу пу пу пу пу пу пу пу пу пу как же сложно вот этот контент производить какой то значит что вот я без трусов дожили с вот вот все теперь разговариваю сам собой на камеру в думе предлагают запретить электросамокат запретить все запретить что за метод борьбы совсем запретить запретить вот этих которые думают которые ездят с пробитыми глушаками или так без них вообще не ну выглядит да типа прикольно
"Сегодня вечером я улетаю на Камчатку , но перед тем, как отправиться в аэропорт, я приехала поздравить с днем рождения одного очень важного для меня человека)  Тата , малышка, ты - свет. Люблю.","bee ъ ное\"" tam cary 25 fuly 2 и ron ^tow noscal 1 . 26",
"Я на минуту представила себе, что было бы, если бы айти сбой, который накрыл множество стран, был бы и у нас. Представила и подумала, что замечательно, что мы не с ними) Мне безумно жаль простых людей, которые пострадали просто из-за того, что так много стран и компаний зависимы от всего одной корпорации. Удивительно, что в сегодняшнем мире есть вот такие монополисты. Завтра одна страна/компания при желании может отключить чуть ли не весь мир. Разве это нормально? И ведь на фоне того, что нас это не коснулось, многие даже и не поймут насколько реально мы стали независимы. Но главное - эта ситуация доказала, что те, кто говорил, что свои отечественные it продукты и решения никому не нужны, оказались не правы.",,
"Ну всё, поехали…",,
"джинсы S, 2000  писать @ruchkanova_el",ahn`,
"штаны пойетка S,M,L, 1300  писать @ruchkanova_el",22 ahnila,
"акцентная завязка на юбку, штаны, худи, 600  писать @ruchkanova_el",ahnil,
"Я в Берлине. Сегодня концерт! Очень жду вас.  А еще, хотела спросить. Посоветуйте, пожалуйста, классные места! Знаю, что вы шарите!",,
"сумка, 2500  писать @ruchkanova_el",son% 36 [ 1 хомеся w 19490 hnilas` 56 ` мнозгоп татурнот sow,
"Кто-нибудь, отправьте это видео Марио Фернандесу на прощание 😎  https://t.me/tg_calcio/48324  П Serie A • Футбол Италии Японский новичок «Пармы» Дзион Судзуки перешел в стан «крестоносцев» менее 10 дней назад, а уже вчера на пресс-конференции он понемногу говорил по-итальянски, выразив восхищение у журналистов, присутствовавших там.   Судзуки родился в Нью-Джерси (США) в семье ганца и японки. Он вырос в Японии в префектуре Сайтама, из-за чего решил выступать за японскую сборную. 🔗 https://t.me/tg_calcio/48324","fravis { rometeon nхае ~ , оболо 6 dumn~ ebury , pumu trig rinto о u tindusudu into ар n 50 . kin 7 pumu с 19 mir al s romet \"" , utti training cei parma calcio 191 3",складываем ком кран столбик документально
"https://t.me/s/evnevich_tv/2688  Я просто «вахере» от этой новости. Ампутировать часть пальца, вместо того, чтобы играть с фиксатором.    Он доехал по Парижа🫠","sc australia, м % 2",
"Когда схлестнулись 2 вселенные, в которых ты работаешь ахахаха","8 сегодня привет! мне же не почудилось))) эта та самая l варвара? 14 :15 варвара щ. w вот вокруг все скуксились, а сёрф не скуксился) и кофе, и еда, и сервис - все прекрасно! большое спасибо! ответить 14:15",
Название песни РПЛ ?,pov: seiscesa un attimo di asa ma abiti а milano,Мои глаза. Мои глаза. Мои глаза. Класс. Люблю тебя.
"Ещё одна классная форма на сезон 24/25. На этот раз от «Лидса» с отсылкой к 1974 году.  P.s. Да, более 5 лет эмблемой клуба был вот такой «смайлик», стилизованные под кислотный трип L и U.",94 . в . 24,
Охраняю спонсоров 😎 не верите? Тогда включайте Матч ТВ в 15:30 по Мск   📸 #ЛЕГЕНДА  Сам Андрей Голованов ☝🏼  щелкнул 😍🥰,уралхим групла компаний mad wave сибу р россети суэк,
"https://t.me/s/evnevich_tv/2738  Ещё одна классная форма на сезон 24/25. На этот раз от «Лидса» с отсылкой к 1974 году.  P.s. Да, более 5 лет эмблемой клуба был вот такой «смайлик», стилизованные под кислотный трип L и U.",,
"24 июля — день заботы о себе.   Спорт, правильное питание, медитации – не забывайте, что всё это мы делаем только для себя. Мы у себя одни...  🤍  Не просто так этот праздник  отмечают именно 24/7... Любите себя круглосуточно. Получается такое вот простое послание... 💌  © Ляйсан Утяшева",принимать каждый день от от де тревоги прессии от самокри- тики недо сыпа от чувства пустоты от навязчи- от от вы- вых мыслей чувства горания вины за от эмоцио- стре все нальных сса качель,
"Атланта и Атланта. Никаких сожалений. «Всё правильно сделал!» (с)  Почему?  Возраст и потенциал. В октябре Алексею стукнет 29. Очевидно, что серьезным образом прибавить уже не получится. Добавить в стабильности - да, в резкости и скорости, умении вести борьбу - нет, конечно же. Братья Миранчуки - не атлеты, мягко говоря, сомнительно, что их карьеры получат новый виток после 30. И тем более сомнительно, что играть осталось много. Ставлю на 4 года, максимум - 5.  Клубный потолок. Прошлый сезон - лучшее, что смог показать в Европе Алексей. Здорово, что этот сезон пришелся на исторический успех Аталанты в Лиге Европы. Ждать чего-то подобного от бергамасков в ближайшем будущем наивно. За скудетто они бороться не будут, в ЛЧ тоже ничего особенного не светит. Считай, ушел на пике. И собственных возможностей, и клубных перспектив. Интеры, Ювентусы и всякие Баварии в очередь вроде бы не вставали. Оставаться в Аталанте = сидеть под Дзаньоло, терять время, снова переходить в команду уровня Торино - делать большой шаг назад.  Америка. Уехать в 28/29 в MLS на одну из самых жирных зарплат (отдельно об этом поговорим) в Лиге = И-ДЕ-А-ЛИ-ТИ. Попылит в в свое удовольствие в стране, культура которой, насколько я понимаю, братьям близка, заработает денег, посмотрит Северную Америку. Кайф! И это его абсолютно сознательный, заслуженный выбор. Он наиграл и на это приглашение, и на эти деньги. Не вижу ни одного отрицательного момента.   А чьи-то там ожидания… Продолжение сами знаете 😎",,
Немного поуправляли самолетом! Это просто вау!,ruwv :,
🤗,,
И все-таки Аталанта. Жаль. МЛС - не Италия. Совсем. Но поболеем за Алексея и там. Удачи Леше!,,
"Ну хоть на матчи «Трэшерз» походит, за Ковальчука поболеет 🏒  П Матч ТВ ✈️ Похоже, Миранчук реально будет играть в США. Трансфер в местную «Атланту» очень близко  Топовый инсайдер Ди Марцио пишет: сделку закроют в ближайшие два дня. Леша дал добро. Даже может дебютировать уже в эти выходные.  Когда там игра против «Интер Майами»? Месси успеет поправиться? 😏  @Match_TV  📷 Alex Pantling – UEFA/UEFA/Getty Images 🔗 http://t.me/Match_TV/94310",goupe u! . ~ ti,
Там Уджин в Москву приезжает поговаривают,,
"Примета, если сфоткалась в лифте, значит помыла голову😎 Кидаем ваши фото из лифта🤟🏽",,
"Не припомню, чтобы столько фоток добавлял в Избранное.  Судя по лексическому значению, Исландия - страна льдов. А, судя по фоткам, она и Водопадландия, и Скалландия, и Океанландия. В общем, Заставканаобоиландия.",,
"Судя по смыслу слова, «Исландия» — страна льдов. А судя по фоткам, она и Исландия, и Травландия, и Водопадландия, и Океанландия. В общем Обоирабочегостолаландия. У вас есть возможность поехать отдыхать в любую одну точку мира. Куда рванете?",*,
"Нет достоверных доказательств того, что смех во всех случаях продлевает жизнь, однако многие медицинские исследования подтверждают, что смех положительно влияет на здоровье, иммунную систему, снижает уровень стресса. На страже Вашего здоровья 😌",,
"https://t.me/s/borodylia0803/4778  У красавца бортпроводника, о котором пестрит весь интернет появился конкурент из другой отечественной авиакомпании.   Комменты тут я собирать не стала, но сравнить, кто из двух горячих мужчин лучше было бы забавно?🔥    Девочки, пора звонить в пожарную часть 🔥🔥  У наших бортпроводников появился конкурент в МЧС⛑️  Комментариев тут не так много, но раз ролик гуляет по сети, то популярность не за горами.  Как вам такой пожарный?😅",мчероссии,С вами был Игорь Негода.
Че делаете?,,
punitive_memology https://t.me/punitive_memology/30290,в подольске скульптура «закон есть закон» 30 дворе суда оказалась незаконной постройкой максим саблин сегодня в 14:13 фото: алексей старчак/vк,
"Меня дико веселят такие вещи, даже если они не настоящие)  Помню у Саши Муратовой была шутка - она прочитала в новостях, что в аэропорту забыли надгробие с надписью «Мы тебя никогда не забудем»",,
Чебоксары-де-Жанейро Июль 2024,с,"1, 2, 3, 4... Дяденьки! ...шамотку, нерези... Нет. Ну просто посмотрим, как они выходят. Да. Погнали! Чебоксары, чебоксары. Мужики, привет."
"Когда натоптал в подъезде и нарвался на злую соседку! 😖😱 А на самом деле, старина Оззи в таком порядке, что ярко презентует форму любимой Астон Виллы, которая сыграет в ЛЧ впервые с 83го года, примерно тогда же Оззи исполнял анималити с летучими мышами, жаль, кстати, что он не болеет за Леванте 🦇 #всенаматч #ozzyosbourne #astonvilla",detano,
Как интересно все же меняется к лучшему Вологда!!! Хорошая движуха!!! Все это радует!!!Держим на контроле!!!,,
Наталия Медведева про хайп. Где сейчас можно увидеть актрису? Семья или карьера - что важнее? Интервью PROпуск,,
Редкие кадры. Илья Геркус и Юрий Павлович Семин просматривают Фарфана перед тем как взять его в «Локомотив»,2 . шипериное,"Я знаю, кто лучше всего играет в футбол. Повтори. Я знаю, кто лучший в нашем районе. Лучше него никого нет. Барни, через несколько минут встречаемся на поле. О, побежали, побежали. Значит, ты знаешь, кто лучший? Да. Как его зовут? Джефферсон Фарфан? Я Джефферсон. Рад знакомству, Джефферсон. Я Мануэль Кастильо. Я футбольный менеджер. Я так понимаю, пилосы твой друг. Он сказал, что ты лучший игрок на районе. Давай проверим это. Через 15 минут на поле. Договорились? Слышишь? Кто этот малой? Джефферсон Фарфан. Волк! Отправьте его на нормальное поле. Но он только начал. Я увидел более чем достаточно. Джефферсон, отвлекись."
Ребят) она вернулась) смотрим Голый микрофон с VK Fest) по ссылке в шапке профиля,fest альфа банк поскв 7 nornsto,"И это голый микрофон! Отвезите, пожалуйста, на мотор! Бесполезно. А понятно. А кто последний? Куда мы стоим вообще, Саш? Первая попытка. Раз! А, мне реально спину заклинило. Вы женат? 17 лет. До свидания. Единственный вопрос. Вы больше по сосискам или по печенькам? Она промялась под моей жопой! Если вы думаете, что я пошутила, я не пошутила! Ведь мы что? Увидели нечаянно некую парочку. Месли будет или нет? Что мы будем сейчас играть в игру? Будет стрёмно. Это же куда-то и пойдет? Нет. Мы с тобой в Нью-Йорк! У тебя что, татуировка во рту? Да. Ну, не хуй с тебя! Здесь только твои мысли! Ник больше нет меня! Понятно."
"Яркая, словно ЛЕТО…🌅 Под закат своего 27-летия дарю вам сниппет на трек, который выбрали ВЫ! Скоро…",,
"Портал List Challanges опубликовал список самых красивых женщин мира. Согласно опросу пользователей, звание самой красивой звезды всех времен получила Моника Беллуччи. В топ-3 по версии пользователей попали Мэрилин Монро и Анджелина Джоли.  В рейтинг вошли еще Брижит Бардо, Грейс Келли, Элизабет Тейлор, Натали Портман, Хелена Бонем Картер и другие.  А кто по вашему самая красивая актриса?",07,
"Бенедикт Камбербэтч на съемках «Эрика». Обожаю, когда избегают компьютерную графику. Творческая смекалка, соединение искусства и техники, даже свет живой, а не рисованный. Вот за это кино и люблю 🍃",,"Лaffe тряпили, шли через спинку... ... и с bistrome удерживали её,aranabenetuang chouhai cold Mitto Till"
Доброе утро! У соседа всегда всё вкуснее 😋  Наши веселые коты: Красавчик и Брикс 🐱🐱  @emma_figuristo4ka,,
"вы знаете, кому отправить 🤣🤣🤣  спасибо, @babadzhanyan 🫀 #языки #прикол #шутка #reels","люди , когда узнают, что у меня много друзей в разных странах",
"Вчера, кстати, пропустила свадьбу Смолокурова - Горбачева. Продолжаю не уметь хорошо дружить.  Поклонники сериала могут поздравить его в запрещенграме.  И за меня извиниться 😅",,
"faster_bullet https://t.me/faster_bullet/4070    Фото и видео прямиком с Олимпийских локаций в Париже 🇫🇷  от представителя сборной Германии и уроженца Красноярска Артема Селина ❤️  На кадрах видны и комнаты спортсменов, и место питания, и, конечно, сам олимпийский бассейн!   @faster_bullet",,
"Придумайте название, пожалуйста 😂  Ускакала в поле 🐎  #натальямедведева #элонатанцует #юмор #камеди #танцынатнт #comadywoman #dance",,"Далеко, далеко, далеко В какого поля, мама моя, ужас? Так легко, так легко, так легко Не догонишь, не поймаешь, не найдёшь"
КАКАЯ КАРТА ГОВОРИТ О ФЛИРТЕ? 😏💕  Хотите попасть на мой бесплатный марафон «Оракул Ленорман за 3 секунды»? Напишите мне в direct или в комментариях к этому Reels слово – ОРАКУЛ.,i с какими-то смайликами,"с какими-то смайликами, баклажанами, персиками и прочими за онлайн, за живые встречи, даже за виртуальные переписки Ленорман отмещает карту звезда вот если вам на Оракуле Ленорман падает звезда это всё, что связано с интернетом, с переписками, с листом с какими-то смайликами, баклажанами, персиками и прочими с футовым отделом да, в общем, это карта звезда или звезды мои волшебные, хотите научиться за 3 секунды получать ответы на любые свои вопросы с помощью карт? если да, я жду вас на своем бесплатном марафоне Оракул Ленорман за 3 секунды стать его участником очень просто, напишите в комментариях под этим видео слово Оракул"
Ну что? Как вам эфир?   Завтра вам отправлю новое задание 🔥  А пока делитесь в комментариях своей обратной связью ❤️,,
zovitemenyasemyon https://t.me/zovitemenyasemyon/707    Пов:на дискотеке заиграл медляк,,Продолжение в 3 части.
"Мне тут парень рассказал, как его девушка развела на кассе в «Азбуке вкуса». Он стоит покупает сигареты, ему девушка в очереди:  - Молодой человек, не оплатите бутылочку воды? У меня чет карта не читается… Он согласился и внезапно она достает воду, манго, хлеб… туда сюда 2500 руб))  Ну и уже назад не сдашь, оплатил))  Как вам схема?",,
"figure_skaitingg https://t.me/figure_skaitingg/1653    Дмитрий Губерниев: «Валиевой нужно брать пример с Загитовой. Алина – лучшая ведущая всех времен и народов»  Дмитрий Губерниев призвал фигуристку Валиеву брать пример с Загитовой в качестве ведущей.   – После возвращения на лед [Камила] Валиева заявила, что в ближайшее время выступит в роли телеведущей. Как вы оцените такое решение Камилы? – Пусть выступает ведущей, конечно. Я говорил, что Валиева не пропадет. Есть масса направлений, в которых можно развиваться. Телеведущий – это профессия, я очень надеюсь, что Валиева перед тем, как начать в этой сфере, пройдет определенную школу и станет настоящим профессионалом.  К этой профессии, конечно, нужно готовиться. Посмотрите на Алину Загитову, она постоянно готовилась. Алина продолжает совершенствоваться, заниматься техникой речи. Она держит удар, очень развивается.  Камиле нужно брать пример с Загитовой. Я тоже постоянно беру пример с Загитовой, потому что Алина – лучшая ведущая всех времен и народов, как мы знаем. Спасибо ей! Она наша путеводная звезда, – сказал ведущий и комментатор Дмитрий Губерниев.  Источник: Матч ТВ  ⛸️ Евтушенко live",,
Вчера: рандомно встретил президента Франции  Сегодня: рандомно встретил Олимпийский огонь   Живем-живем,-,К Senate
"Я потерялся во времени, пространстве и, по-моему, ведении данного тг-канала. Ладно, ловите фотки с экскурсии в ледяную пещеру Katla.   В общем стоит вулкан, а над ним - ледник. В нем пещера. Из-за глобального потепления ледник через 50 лет растает. Жалко. Но и у меня такой возраст, что вряд ли когда-то был бы момент, когда я приехал бы сюда и такой: «Бля, не успел». Тем более, что уже успел.   Щас мы вообще на острове. Так, ребят, спокойно, я помню, что Исландия - это остров. Рядом с ней на юге прям маленький - Вестманайер. Мы на нем. Тут в том числе гора тУпиков. Это такие птицы с тупым клювом. Но про них уже завтра, видимо.   Рассказывайте, какие новости? Помимо Глюкозы и Спартака. Про них в курсе.",,
Бывший пригласил на свадьбу. Иду? Ходили на такое? Чем это все может закончится? Насколько красное платье? 😅,,
"Я думаю, что БАР - идеальная аббревиатура для биполярного расстройства. Потому что в БАРе тебе сначала весело, а потом жестко плохо.",,
"Так. Давайте сюда накидаем ваших любимых цитат. Завтра какие-то конкретные отберём и обсудим. Подойдет всё. От классической литературы до матерных частушек.  P.s. Написав цитату, будьте готовы качнуть за неё)",,
"Шок! Встретила в Амстердаме женщину, которая набила меня у себя на плече!",,
Голосовое сообщение,,"Родные, всем привет, всем большое, хочу сказать огромнейшее спасибо за сегодняшние поздравления. Я надеюсь, что это сообщение моё никого не разбудит, а если разбудит, то приятно разбудит. Я читаю, смотрю, и так много приятных, теплых слов, пожеланий, фотографий, видео, я всё смотрю и просто понимаю, что я самый счастливый человек на Земле, что меня окружают такие люди. Многих из вас я видела, знаю, обнимала, многих из вас я не видела пока что, и пока что ещё не обнимала, и мы лично не было у нас зрительного коннекта и контакта, но я чувствую, что несмотря на это вы для меня очень родные люди. Спасибо вам большое за каждое доброе слово, за внимание, за то, что вы рядом со мной, за вашу любовью. И такой странный, конечно, странный факт, что действительно я вас очень сильно люблю, даже несмотря на то, что мы... за то, что не могу сегодня обнять, вот, а очень бы этого хотелось. Спасибо вам большое, я большая, взрослая, вот, настроение прекрасное, отличное, даже вот не знаю, как ложиться спать, понимая, что вы такие чудесные, и так бы хотелось сегодня всех вас видеть. Целую! С днём рождения меня! Ура!"
Когда она уснула у тебя на коленях😈,,Я приеду для всего этого.
"Алтай для каждого свой... Сюда можно приезжать по разным причинам. Мы, например, хотели полноценно отдохнуть и побыть без связи, желательно там, где будет абсолютное единение с природой. Инфодетокс был необходим!   Восхождения, горные речки, озера, особая магия Алтая… Нужно было до этого объездить весь мир, чтобы понять, что Алтай —концентрация всех красивейших мест на земле…  Алтай — папа... Алтай — мудрец... Алтай — местами ребенок, который любит похулиганить...  Последнее особенно повлияло на нас с Павлом: это был отдых не семьи, а банды детей, ошалевших от чистейшего воздуха, которые носились по горам как козлики 😂🐐  В общем, получилось что-то потрясающее! Мы как будто слетали в другую вселенную!  P.S. скоро поделимся нашими восхождениями и впечатлениями на видео, ждите посты ☺️",`,
"Опубликован комментарий к записи: https://vk.com/wall229982_7820  [id59282065|Ольга], будет, как только операторы смонтируют, надеюсь, чем раньше, тем лучше. Выпуск будет на моем ютуб канале. Я обязательно оставлю ссылку у себя «на стене».",,
"Опубликован комментарий к записи: https://vk.com/wall13190730_12795  [id611308424|Калик], 😄😄😄😄😅😇✔️",,
"Опубликован комментарий к записи: https://vk.com/wall-211026215_327888  [id55623282|Валя], https://www.wildberries.ru/brands/311342631-aurora-cosmetics 🫶🏻🩵",,
"Привет!!!! Мели Емеля , твоя неделя..",,
"Дмитрий Губерниев: «Валиевой нужно брать пример с Загитовой. Алина – лучшая ведущая всех времен и народов»  Дмитрий Губерниев призвал фигуристку Валиеву брать пример с Загитовой в качестве ведущей.   – После возвращения на лед [Камила] Валиева заявила, что в ближайшее время выступит в роли телеведущей. Как вы оцените такое решение Камилы? – Пусть выступает ведущей, конечно. Я говорил, что Валиева не пропадет. Есть масса направлений, в которых можно развиваться. Телеведущий – это профессия, я очень надеюсь, что Валиева перед тем, как начать в этой сфере, пройдет определенную школу и станет настоящим профессионалом.  К этой профессии, конечно, нужно готовиться. Посмотрите на Алину Загитову, он",,
"Алтай для каждого свой... Сюда можно приезжать по разным причинам. Мы, например, хотели полноценно отдохнуть и побыть без связи, желательно там, где будет абсолютное единение с природой. Инфодетокс был необходим!   Восхождения, горные речки, озера, особая магия Алтая… Нужно было до этого объездить весь мир, чтобы понять, что Алтай —концентрация всех красивейших мест на земле…  Алтай — папа... Алтай — мудрец... Алтай — местами ребенок, который любит похулиганить...  Последнее особенно повлияло на нас с Павлом: это был отдых не семьи, а банды детей, ошалевших от чистейшего воздуха, которые носились по горам как козлики 😂🐐  В общем, получилось что-то потрясающее! Мы как будто слетали в другую вселенную!  P.S. скоро поделимся нашими восхождениями и впечатлениями на видео, ждите посты ☺️",7,
