doc_text,image2text,speech2text
"100.000 подписчиков на YouTube и серебряная кнопка! 🏆👏🏻  Для начала хочется сказать огромное спасибо всей моей аудитории❤️‍🔥 и, в первую очередь, новичкам за огромное количество просмотров. Недавно я получил серебряную кнопку, а это значит, что у меня на YouTube-канале уже более 100 тысяч подписчиков! 🎉 Вы представляете? 😍  Для меня когда-то это было лишь мечтой и, в определенный период моей жизни, мне казалось, что мечта эта абсолютно недостижимая. Ей просто не суждено воплотиться в реальность, потому что набрать подписчиков на YouTube крайне сложно. Есть даже такая шутка, что один подписчик на YouTube - это 10 подписок в каких-то других социальных сетях. Но у меня это получилось! Я придумал уникальный контент, который нашел отклик в людях и, можно сказать, что взбудоражил их.   Поэтому я принял для себя два важных решения:   Во-первых, надо привести в порядок все, что выходит сейчас и вышло когда-то до этого у меня на YouTube-канале и в соцсетях.  Во-вторых, я принял решение, что надо делать какие-то большие видео и возвращать постоянные рубрики. Надо просто радовать вас!   В общем, к чему я все это говорю? У меня был долгий и большой отпуск в Китае, в Шанхае, во Вьетнаме, на острове Фукуок. И я, наконец-таки, смог систематизировать все свои видео. Если вы сейчас туда зайдете, то увидите, что мы разобрали все видео, сохранили для вас все самое лучшее и прекрасное, поставили тайм-коды там, где это актуально, и, наконец-то, поменяли обложки. Поэтому я хочу пригласить вас на мой YouTube-канал! Подписывайтесь и наслаждайтесь библиотекой видеороликов. Там теперь чисто, красиво и систематизировано.  Но и это еще не все…   Забыл вам сказать, что… готовьтесь! 🤫💥  Совсем скоро вас ждет суперконтент, который мы сейчас создаём для вас!  Ну, а ваша сверхзадача - подписаться на мой YouTube-канал! Только не забудьте поставить колокольчик, чтобы не упустить что-то поистине важное для себя.  ⚡️ ПОДПИСЫВАЙТЕСЬ НА МОЙ YOUTUBE-КАНАЛ 👉🏻 https://www.youtube.com/c/AlexeyGrishinTAROT  Прикреплённые ссылки: 🔗 https://www.youtube.com/c/AlexeyGrishinTAROT","совсем скоро вас ждет суперконтент, который мы сейчас создаём для вас! будут новые качественные и интересные рубрики. безусловно, ваши полюбившиеся останутся! вас ждет много-много крутого контента, вот поверьте",
"hockey_match https://t.me/hockey_match/20561    «Если выиграли кубок – ничего менять не надо». Зернов ответил Разину о подготовке к сезону. Баллоны, значит, тоже оставляем 😜  🦊 Несколько недель назад «Металлург» выиграл трофей. Воспоминания этой сладкой победы ещё свежи в памяти игроков  Чемпионы пришли к нам в студию и рассказали всё Дмитрию Лукашову. Про эмоции от победы, травмы и как проведут день с кубком.   😍 Яковлев, Набоков и Зернов всем поделились в интервью. Бонусом – Андрей Разин по видеосвязи. Полная версия ждёт тебя ВК: https://vk.cc/cwIX9F  @hockey_match","мате 1. 1/2 финала \""брюгге\"" (бельгия) - \""фиорентина\"" (италия) - 11","– Что вы можете сказать чемпионам? – Что самое тяжелое было в этом сезоне? Может быть предсезонка, может быть игра? Мне интересно, как тренеру, что убрать в следующем сезоне. – Прозвучало, что убрать. Можно убрать предсезонку. Но понятно, что я шучу. – Может быть 7 выходных убрать? – На самом деле мы работали хорошо. Спасибо тренерскому штабу. У нас действительно очень много выходных. – Это секрет чемпионства? – Наверное. Хорошо отдыхали, хорошо работали. Это такой девиз у нас. – Если найдется что ответить? – Я считаю, что если мы выиграли кубок, то ничего менять не надо."
"Один из авторов моего канала - Дмитрий Анатольевич. Забыли его  П BRIEF Одним из политконсультантов, работавших над «покаянным образом» Насти Ивлеевой, стал журналист Владимир Соловьев, а проект ее возвращения в публичное пространство после «голой вечеринки» был согласован с Кремлем. Об этом со ссылкой на собственные источники сообщила журналистка Юлия Таратута в своей программе на Дожде (иноагент;нежелательная организация).  В частности, по данным источников, Соловьев, для которого консультации по публичному поведению — отдельный бизнес, поучаствовал в создании последних постов в телеграм-канале Ивлеевой.  «И вообще, это он [Соловьев] посоветовал ей уйти в тень и не раздражать людей, пока страсти не утихнут и власть не передумает. Но знакомые Ивлеевой считают, что тактика Соловьева была скорее провальной, а его юристы – не эффективные циники, а специалисты по разводкам. Все это время они будто бы качали из Ивлеевой силы и деньги, но ни к какому видимому результату не пришли», — говорит Таратута. Однако источники сомневаются, что Соловьев работал с Ивлеевой.  ""Программа Соловьев… 🔗 https://t.me/rusbrief/228468",,
Ни каждый вопрос в импровизации смешной 🤭 @artemvinokur @samvel_ginovyan   #винокурлайв #гиновян #стендап,"ты, наверняка, приехал и з другого города и твои","Ты, наверняка, приехала с другого города, и твои не все друзья здесь, может быть, да? Совершенно верно. Всё, видишь, всё, логика, жизнь, 30 лет, так и бывает. Мы друг друга понимаем. Хорошо. И чем же занимаетесь в Москве? Как будто в чат рулетки попались друг на друга. А ты чё там у тебя за диван?"
"fcdynamo https://t.me/fcdynamo/22838    Никулин, Синявский, Савдунин — прошли Войну и встретились на «Динамо»  В День Победы вспоминаем историю трёх динамовцев, которые вернулись героями Великой Отечественной войны и оказались в Петровском парке на дерби #ДинамоСпартак.  vk.com/video-41922026_456241209  @fcdynamo  П Никулин, Синявский, Савдунин – прошли Войну, встретились на «Динамо» #ЮрийНикулин на трибуне, #ВадимСинявский у микрофона, #ВладимирСавдунин на футбольном поле. Герои Великой Отечественной вернулись с фронта, Легенды нашей страны вернулись с фронта, чтобы встретиться на дерби #ДинамоСпартак. История, достойная фильма!  Проект #ДинамоТВ к годовщине Великой Победы.. 🔗 https://vk.com/video-41922026_456241209",6 победа; одна навсех,
fctandem https://t.me/fctandem/1580    В этот славный день мы плечом к плечу с друзьями вспомнили героев Великой Победы.  Мы всегда помним! Мы всегда гордимся! С праздником!   🎞 https://youtu.be/EUxNQBWXh4c?si=uEA23iMK8hTiZ5ry  П Мы помним! Мы гордимся! В этот славный день мы плечом к плечу с друзьями вспомнили героев Великой Победы. Мы всегда помним! Мы всегда гордимся!Winline Media Football League. С празд... 🔗 https://youtu.be/EUxNQBWXh4c?si=uEA23iMK8hTiZ5ry,"aan mf winune / ) занём, '",
https://vk.com/wall-36224737_103559  Прикреплённые ссылки: 🔗 https://vk.com/wall-36224737_103559,,
"Близкие, кстати! В ТГ сейчас одна из моих любимых рубрик))) Обозреваем наряды с Met Gala 2024  😍 Посмотрите там, повеселитесь  Ссылочка: https://t.me/karinaaa2828  Прикреплённые ссылки: 🔗 https://t.me/karinaaa2828","карина мейханаджян когда откусил и пытаешься обратно свернуть конфету 312 54 18 о 3625 карина, 12:34 7 комментариев",
ТЕСТ НА ФИНАНСОВОЕ СОЗНАНИЕ! 💥💰 В КАКОЙ ШКАТУЛКЕ ДЕНЬГИ? 🤔🎁👉🏻 https://youtu.be/rJUavQx7AOo  💰🔮 Регистрация на бесплатный ДЕНЕЖНЫЙ психо-магический марафон «MONEY МАГИЯ» 👉🏻 https://alexeygrishin.com/moneymagic,,
@v.makedonskaya_official 😁 а как вы относитесь к мужчинам в пальто?🧙  Смотрите новый сезон Женского Стендапа на @tnt_online и отрывки в аккаунте @femalestandup 💌  #викамакедонская #женскийстендап,tht я вообще считрю,"Я вообще считаю, что длинное пальто должен носить только девушки. У меня еще ни разу мужчина в длинном пальто доверия не вызывал. Кто знает, что у него под пальтом, да? Может, он продает что-то, может, он голый. Может, это три карлика вместе собрались."
"https://www.youtube.com/watch?v=iIqIMB-Urmw  Вот тут щас буду сидеть 💎  П ПСЖ - Боруссия | Позов, Шастун, Матвиенко, Дедищев, Амарян, Джабраилов, Кутуз | ЛЧ на Диване Смотрим ЛЧ на диване. Сегодня ПСЖ принимает Боруссию из Дортмунда. Подключайтесь и смотрите Лигу чемпионов вместе с нами.Подписывайтесь на наш канал. Нажимай... 🔗 https://www.youtube.com/watch?v=iIqIMB-Urmw",ri в ) 09 смотрим 1/ 2 финала win,
https://youtube.com/shorts/Iy_1-yvX9BQ?si=MetkDBYmX15iSQkP  САМОПРОБЫ.  Тихо сам с собою я веду беседу….  Прикреплённые ссылки: 🔗 https://youtube.com/shorts/Iy_1-yvX9BQ?si=MetkDBYmX15iSQkP,,
Как простить маму? Смотрите мой выпуск на ютубе 🙏🏻 ссылка в шапке профиля,как простить маму?,"Я очень часто видел женщин, которые, взгляясь на маму, идут в такой формат служения родителем. Это что значит? Это значит найти ее, поговорить с ней без осуждения. Жанну, безусловно, этот внутренний конфликт будет длиться всю жизнь, до тех пор, пока она не пойдет в служение своей матери. Как пойти в это служение? То есть встретить ее, окей, испытать вот этот инстинкт, эти чувства? Не нужно испытывать никаких чувств. А как это простить? Я же сказал, сепарировать надо то, что я чувствую, и то, что я думаю."
"Если вы уже очень ждете следующий тур РПЛ и не знаете, чем заняться, то рекомендую подписаться на канал культурный инсайт.   Там много всего про разное кино и сериалы, в которые можно залипнуть после работы.  А ещё девчонки собирают самые классные мероприятия в подборки и публикуют их каждую пятницу — чтобы вы точно знали, куда стоит сходить и не тратили время на поиски. Ну и, конечно, мемы и приколы   Подписывайтесь: https://t.me/cult_insight  П культурный инсайт подробная инструкция побега из каменных джунглей: кино, выставки, книги  пишем о том, как нескучно проводить свободное время (в Москве)  по вопросам рекламы: @Evel1ne поболтать о кино: @KOCMOHABTKA 🔗 https://t.me/cult_insight",,
Запостил новую работу 🐣  Жду ваши комментарии под постом❤️  https://www.ingram.com/reel/C6q-9ZZx84C/?igsh=MTQ1OHV3ZWdyY2s=,,
"Согласны с тем, что проще обесценить всё и осудить родителей, чем принять и понять?   Ссылка на выпуск: https://youtu.be/bIEqYd79DoU","психолог об обесцениваний, иерархии и осуждений родителей","Так проще избегать ощущений и чувств. Понимаешь, понятно, что будет Жанне проще обесценить все, как-то обесценить маму, обесценить свое поведение, осудить. Проработка отношений с родителями невозможна до тех пор, пока ты не признаешь того факта, что это твоя мама. Это твоя мама. Рассматривая вашу взаимосвязи с точки зрения иерархии, мы как дети вообще не имеем никакого права давать какие-то оценочные, рассказывать оценочные осуждения по поводу родителей. То есть идти в осуждение родителя, это значит нарушать семейную иерархию. В семейной иерархии мама всегда выше стоящая звена. Осуждать ее, обвинять ее в том, как она жила, какие у нее были мужчины, какая она была жена, какая она была дочь, какая она была вообще личность, мы не имеем права."
"https://t.me/s/murashkinakarina/5548    Вот тот самый, новенький канал   https://www.youtube.com/@MurashkinaLife  Вы давайте подписывайтесь, ставьте колокольчики, лайки  Там будут выходить влоги и всякие приколы)) 😄 все целую пока!)",,
все подкасты здесь   https://vk.com/club211095973  П Мурашкина lovemurmur Мурашкина тут❤️Видосики тут👇🏾 🔗 https://vk.com/club211095973,,
"Мы с Кариной вот сюда заглянули. Я зануда, как выяснилось (((   https://youtu.be/K1Q_M2vz8PA?si=aO9qkxyTXyL0-uz7  П ХАХА 3 РАЗА х АРАНОВА х МЕЙХАНАДЖЯН Привет! Спасибо, что включил моё видео)  По вопросам сотрудничества: Tg: @bes4okov (аккуратнее с фейками) или hugabooking@gmail.com  Важные ссылки:  Boosty: https://boosty.to/hetaghugaev ТГ: https://t.me/GevAbramyan Мерч: https://robberbaron.ru/main 🔗 https://youtu.be/K1Q_M2vz8PA?si=aO9qkxyTXyL0-uz7",хаха 3j,
"Я опять в командировке, но без сладкого вас не оставляю! Как и обещала - нереальная Пахлава от моей студентки Акмарал! Всем смотреть и непременно готовить!  https://youtu.be/5JpxwiqY0jY?si=m50A7WRj2LuGdpm3",у с castronom stitute lyfe akmaral amatova ^st пахлава,
"Больше меня тут:  ТГ:  https://t.me/sobolevtelergam Паблик ВКОНТАКЕТ: https://vk.com/public161938332  По вопросам рекламы на моем канале: commercial@sobolev-tut.ru По вопросам организации концертов: Нина 8-911-973-02-46  Смотри еще ⬇️⬇️⬇️ :  ♥️ Сольный концерт 2020 на ТНТ : ""Семья - Боль"". Концерт можно посмотреть на платформе PREMIER.  ♥️ Сольный концерт 2020: ""В поисках моей аудитории"" https://www.youtube.com/watch?v=t2uVHwGphR4  ♥️ Сольный концерт 2018: ""StandUp не на ТНТ"" https://www.youtube.com/watch?v=0Yq9dCNpX1U  ♥️ Концерт 2017  ""Ходит по сцене и орет"":  https://www.youtube.com/watch?v=GH6wq7jexCk   #StandUp #Соболев #Стендап #Камеди #Comedy #Комик #Блог #Смешно #sobolev #Прожарка #Соболь #Стэндап",«папа»,"Ева приходит и говорит «Папа! А что такое пи**а?» Я думаю, она же столько много слов не знает Почему она именно это слово притащила в дом и спрашивает про него? Она шла мимо слов, которые не знает, такая «Что это? Электрофорез Нет Ооо «Папа! А что? Что это такое?» Потому что если не знать, что означает Ну, да Звучит оно офигенно Чисто фонетически Как зарница, да? Давайте все вместе «Пи**а!» Да! Как будто зовем Волочкову на бис"
Новый выпуск! Ура 🙌🏻 гляньте) https://youtu.be/OGZntRY7yxQ?si=ggoTtgBe1weiErp0,,я к тому что я сейчас не докапываюсь я пытаюсь найти клиентов ребят благодарю за помощь ну пошли ка вы на хуй со своим предложением
📥Мои соц сети:   📷Инст: https://www.ingram.com/artemvinokur?igsh=MWRycHBjc2s5dmJxNQ%3D%3D&utm_source=qr 🖤YouTube: https://youtube.com/@artemvinokur?si=1juB8iY2UCLiH-EU 💙Vk: https://vk.com/club220892456  П Артём Винокур - стендап комик Артём Винокур - стендап комик | VK 🔗 https://vk.com/club220892456,,
https://t.me/s/artemvinokur/1556  📥Мои соц сети:   📷Инст: https://www.ingram.com/artemvinokur?igsh=MWRycHBjc2s5dmJxNQ%3D%3D&utm_source=qr 🖤YouTube: https://youtube.com/@artemvinokur?si=1juB8iY2UCLiH-EU 💙Vk: https://vk.com/club220892456    Сообщение закреплено,,
Новый выпуск «АРТЕМ ВИНОКУР. ЛАЙВ» вместе с Самвелом Гиновяном Уже на моем ютубе канале.,,"Зоя, вы сейчас одна или с молодым человеком? Ну... С... Нам очень жаль, кто бы с тобой, Зоя, не приходил там рядом."
"https://vk.com/wall-224686630_159  Наконец-то готова показать вам втрой влог с гастролей! В этот раз Якутск, Красноярск и Брянск. Сложная дорога, вечная мерзлота, знакомство с вахтовиками, попытка проспать самолет и еще много-много всего. И моя любимая рубрика ""Распаковка покупоЧЕК""!  Обрезала как могла, чтобы смотреть было не скучно. Но монтажник из меня все еще так себе. Так что любые комментарии по улучшению картинки принимаются!  Приятного просмотра: https://youtu.be/IVPxSvZdIoM",,
"Больше меня тут:  ТГ:  https://t.me/sobolevtelergam Паблик ВКОНТАКЕТ: https://vk.com/public161938332  По вопросам рекламы на моем канале: commercial@sobolev-tut.ru По вопросам организации концертов: Нина 8-911-973-02-46  Смотри еще ⬇️⬇️⬇️ :  ♥️ Сольный концерт 2020 на ТНТ : ""Семья - Боль"". Концерт можно посмотреть на платформе PREMIER.  ♥️ Сольный концерт 2020: ""В поисках моей аудитории"" https://www.youtube.com/watch?v=t2uVHwGphR4  ♥️ Сольный концерт 2018: ""StandUp не на ТНТ"" https://www.youtube.com/watch?v=0Yq9dCNpX1U  ♥️ Концерт 2017  ""Ходит по сцене и орет"":  https://www.youtube.com/watch?v=GH6wq7jexCk   #StandUp #Соболев #Стендап #Камеди #Comedy #Комик #Блог #Смешно #sobolev #Прожарка #Соболь #Стэндап",,"Симпатичный мужчина. Всем это, конечно, видим. Мягкие чувственные губы, мягкий нос. Стоп, стоп, стоп. Да. Мягкий такой нос с мягкими ноздрями. Вот, будьте глаза, да. Ты про член будешь говорить? Если не будешь, то допиши."
"Больше меня тут:  ТГ:  https://t.me/sobolevtelergam Паблик ВКОНТАКЕТ: https://vk.com/public161938332  По вопросам рекламы на моем канале: commercial@sobolev-tut.ru По вопросам организации концертов: Нина 8-911-973-02-46  Смотри еще ⬇️⬇️⬇️ :  ♥️ Сольный концерт 2020 на ТНТ : ""Семья - Боль"". Концерт можно посмотреть на платформе PREMIER.  ♥️ Сольный концерт 2020: ""В поисках моей аудитории"" https://www.youtube.com/watch?v=t2uVHwGphR4  ♥️ Сольный концерт 2018: ""StandUp не на ТНТ"" https://www.youtube.com/watch?v=0Yq9dCNpX1U  ♥️ Концерт 2017  ""Ходит по сцене и орет"":  https://www.youtube.com/watch?v=GH6wq7jexCk   #StandUp #Соболев #Стендап #Камеди #Comedy #Комик #Блог #Смешно #sobolev #Прожарка #Соболь #Стэндап",,
"comment_show https://t.me/comment_show/7214    На широкую ногу эфир начинаем.   Заходи, про РПЛ послушай. Вот ссылка: youtu.be/9cAR9fts2Uo  #КомментПревью",,
"А вы что вы знаете о своей самой темной стороне?   Кстати, совет отличный, попробуйте нарисовать того самого человека. Интересно, что из этого получится😏 Самые смелые могут поделиться в комментариях результатом 👇🏻  Ссылка на программу: https://youtu.be/eF7qjHEQQS8?si=fw2OxGon8B0j9Fhb",как кузнать свою тёмную сторону? совет психолога,"И вот если мы говорим про советы, то мне кажется, что вы не знаете свою самую темную сторону. Ту сторону, которая началась глубоко в детстве. Если бы я давала какой-то один совет, я бы посоветовала нарисуйте человека, который вызывает у вас максимальную неприятность. И нарисовать нужно это не обязательно в виде человека. Все по-разному рисуют. Кто-то людей рисует, кто-то фигуры, кто-то рисует всяких монстриков или монстров, или как угодно, пятна. И прямо попробуйте описать этот человек, который. И что я к нему чувствую, например, жалость, отвращение. И затем попробуйте найти эту часть в себе. Прямо на рисунок посмотреть и попробовать почувствовать, когда я такой бываю."
"Отсняты два новых героя подкаста «КУДРИШ»:  Человек, с которым 10 лет назад мы дрались шахматной доской в Школе Драмы Германа Сидакова. Актёр, музыкант, поэт, отец – Кирилл Петров @batishta   И дама, чьей способности трансформироваться позавидовал был сам Оптимус Прайм! – Актриса, Ведущая, Независимый Психолог, создательница метода «ДраМеди» – Хильда Кармен @hilda_karmen  Подписывайтесь на канал, чтобы не пропустить! (ССЫЛКА В ШАПКЕ ПРОФИЛЯ)   СПАСИБО за технику TT Rent Production:  @obivansix  @nikitagetto_dop  @dimonboroda1  @_stasonix_  @prokhoro_va  @arkadiy_prokhorov  @paulathorizon  @maximstrukov  @sashapaaanika   #подкаст #интервью #кудриш #кудритв",camcorder assist отидурые do! lilliput,
"bala2366 https://t.me/bala2366/1877    Всех любителей VK спешу обрадовать праздничной новостью!  Новый выпуск УГАДАЙ МЕЛОДИЮ теперь можно посмотреть и на этой платформе!  Скорее переходите по ссылке!  НОВЫЙ ВЫПУСК 🌐  П УГАДАЙ МЕЛОДИЮ | САША ПТАШЕНЧУК, МИША СТОГНИЕНКО, НАДЯ ДЖАБРАИЛОВА Александр Балашов TG: https://t.me/bala2366 Inst: @sashaplayxo   Александр Пташенчук TG: https://t.me/Ptashenchuk Inst: @ptaha   Миша Стогниенко TG: https://t.me/misha100gnienko Inst: @stognienko   Надя Джабраилова TG: https://t.me/electronadya Inst: @electronadya 🔗 https://vk.com/video-225009069_456239019?access_key=1410624681f81c3b10","«л/m / 150 угалай * 9\""99; угала (алай мелодию iii пелодию тат",
"Четверг - время разбирать европейские чемпионаты в Коммент Превью. В серии А появилась пятая путевка в ЛЧ на будущий сезон, и борьба за нее тоже обострена. Вот и обсудим 👇👇👇  https://youtu.be/Ay43oj7L7Pk  П Коммент.Превью | Рома — Ювентус, Милан — Дженоа, Сассуоло — Интер | Неценко, Кытманов В 35 туре Чемпионата Италии встретятся Рома и Ювентус! А еще Неценко и Кытманов. Просто праздник какой-то. Это всё в четверг будет. Не пропусти. Будем про все матчи говорить.   Что нового в Okko? Николас Кейдж и «Герой наших снов», «Мастер и Маргарита», которых все обсуждают, «Лёд 3», от которого все плачут. А ещё развязка в Ла Лиге, финал Кубка Италии, главные матчи баскетбольного сезона, топовые турики по Dota2 и CS2. Всегда есть что посмотреть. Попробуй за 1 рубль: https://okko.tv/s/f4d Erid: 2SDnjbuccYR  Заходи в гости: http://commentshow.ru Телеграм Сан Саныча: https://t.me/vykruchennyipozvonok Телеграм Игоря Бигкэфовича Кытманова https://t.me/igorkytmanov  Потом Бундеслига будет: https://youtu.be/ZoSjd72HNrI Закончит Англия: https://youtu.be/iGMVVeTAJZI  Матчи 35 тура: Торино — Болонья Монца — Лацио Сассуоло — Интер Кальяри — Лечче Эмполи — Фрозиноне Верона — Фиорентина Милан — Дженоа Рома — Ювентус Салернитана — Аталанта Удинезе — Наполи  Не забывайте подписаться в социалках:  Телеграм: https://t.me/comment_show ВКонтакте: https://vk.com/komment_show TikTok: https://www.tiktok.com/@comment_show Твиттер: https://twitter.com/nematchtv  #футбол #серияа #италия #ювентус #рома #интер #спорт #трансляции #интервью #милан #тренер #голы #лацио #наполи #хвича #торино #миранчук #азмун #моуриньо #футболисты #матчтв #мадрид 🔗 https://youtu.be/Ay43oj7L7Pk",коммент после превью preview ла лиги 16:о,
"https://t.me/s/timzhur/3953  английских клубов нет в полуфиналах ЛЧ, поэтому оставляем за собой право в разгар этих матчей собраться и обсудить АПЛ-дела. у микрофонов Дэн Казанский и Егор Кузнец.   вот наши темы.   🤩 - каким Лестер вернулся в Премьер-лигу и останется ли там Варди.  😎 - как Шон Дайч продолжает взламывать английский футбол и что такое игра Эвертона  🫣 - что означает стычка Салаха с Клоппом и почему у Ливерпуля закончились силы.   🧐 - несколько доводов в пользу тен Хага в МЮ.   😜 - где потеряет очки Сити и не потеряет Арсенал.   присоединяйтесь к разговору!  ССЫЛКА    Сообщение закреплено",,
"английских клубов нет в полуфиналах ЛЧ, поэтому оставляем за собой право в разгар этих матчей собраться и обсудить АПЛ-дела. у микрофонов Дэн Казанский и Егор Кузнец.   вот наши темы.   🤩 - каким Лестер вернулся в Премьер-лигу и останется ли там Варди.  😎 - как Шон Дайч продолжает взламывать английский футбол и что такое игра Эвертона  🫣 - что означает стычка Салаха с Клоппом и почему у Ливерпуля закончились силы.   🧐 - несколько доводов в пользу тен Хага в МЮ.   😜 - где потеряет очки Сити и не потеряет Арсенал.   присоединяйтесь к разговору!  ССЫЛКА",[listorial ircluid lirliandtir ralcoun brow & со power's ратер$ whi~ andower 7 turstild dundalk distillery 310 англия,"Ливерпуль взял и вышел в окно. Они выходили, давайте бросайте меня копией, мне не больно. Слушай, я все равно тону. Прямо уверены были, что Ливерпуль провалится. Это не ликвид, Егор. Киношная история нынешнего сезона, такая трагикомедия. Отсутствие позитивной динамики. Под это дело, мне кажется, надо брать нового тренера, новую энергию, и эта энергия поможет этот проект запустить. Тенхак выиграл первый же заход в кубок этой газировки. Эта команда с мячом вообще дружить не хочет и не должна."
labelcom_official https://t.me/labelcom_official/3899    https://youtu.be/aZ1Wj0h2bHc?si=9mSpvP-Evtk-DRbv НАДКАСТ ЗА КАДРОМ,,С вами был Игорёк.
Вы как пьете такое? @artemvinokur  #винокур #чабдаров #дедищев #разгоны,нолодёт и jilfit,"Я вот тревожный, и я как бы я моментами не пил кофе 5 лет, любые стрессы в своей жизни пытался убрать. И я в а**у еще есть вот эти п**и, которым 18-19 лет, которые вместо воды уже энергетики. И просто вот эти, которые мы знаем, типа Red Bull, а вот это, что вчера придумали, от пажетехника! — Флэш какой-нибудь, да? — Просто по**й шо, вот это, чтоб на вот этом п**ючем состоянии ходить. Аж кудиська вот эта, просто, да, вот чтоб никотин и вот это попадало в крови. Как им п**а всем. Нет, у них, от того, что они чересчур активны, они еще не понимают, что это плохо, что у них колени уже где-то в 22 начнут болеть. Да и пошли на х** они, б**ть."
Тут вопрос от Олега Браташа и бейсболка от «Atributika&Club» 🫵 https://vk.com/video-16202769_456282103?access_key=db2d7ed28ea7e22fda  П Олег Браташ в программе «Клуб тренеров» с Натальей Кларк Watch Олег Браташ в программе «Клуб тренеров» с Натальей.. 21 min 1 s from 29 April 2024 online in HD for free in the VK catalog without signing up! Views: 28493. Likes: 120. 🔗 https://vk.com/video-16202769_456282103?access_key=db2d7ed28ea7e22fda,2,
"На ютубе вышел большой разговор со священником Павлом Островским. Я получил огромное удовольствие от этого диалога. Надеюсь, и вы получите, посмотрев этот выпуск «50 вопросов». Ссылка в профиле. Канал «Макарена»  @pavelostrovski, спасибо!",50 вопросов павел островский 50 вопросов священнику 50 вопросов павел островский 50 вопросов священнику,"Мир наш обречен вскатывание в самое лютое зло. Че не так с нами, с людсьми? Видимо нас сжигают, видимо забыли тебя. Все вокруг вора, один я звезда. Религия – очень крутой метод управления людсьми. Оскорбление чувств верующих, пять лет. Следующий ведущий. Священник, подрабатывающий таксистом? Я навальнист, путинская подстилка, я гомофоб. У вас есть номер Кирилла-Патриарха? Мне тоже, он бывало, подарки дорогие дарили. Я бы, вот все, что сейчас говорю, я мог бы сказать им прямо это в лицо. Измена – это ад? Я пойду морально разлагаться. Это уже, по-моему, мемом стало давно, про католических священников и маленьких мальчиков. Иди в ад, твари. Придись незаконная. Это тебе кажется нереальным, потому что ты просто не ведешь духовную жизнь, бро."
@azabraza1984,м подписывайтесь в telegram https://t.me /azabnaza& 4,"Я к тебе приходил и в морозы, и в зной Я тебе говорил, я тебе говорил О любви неземной Что ты очень нежна, и на всё я готов Но тебе не нужна, но тебе не нужна Неземная любов' Фантазёр, ты меня называла Фантазёр, мы с тобою не пара Ты родна, ты прекрасна, как зверя Но я, я люблю всё сильнее"
