doc_text,image2text,speech2text
"epoddubny https://t.me/epoddubny/19074    Только что получил добрые вести от офицеров, которые убивают противника в Авдеевке. Азовцев просто вкатывают в землю. Потери у неонацистов колоссальные. Они не отходят, они трупами остаются на позициях. Бойцы и командиры Армии России, особенно после сегодняшней трагедии в Белгороде рвут противника на куски. Артиллерия, авиация сжигает позиции врага.   На севере Авдеевки, западнее коксохима уже развивается Российский флаг. А это значит, что удавка затягивается. Авдеевская мясорубка уже стала местом колоссальных потерь формирований киевского режима. Обстановка такова, что даже если командование ВСУ примет решение выводить личный состав, то бегство будет сопровождаться значительными потерями.   Слава русскому солдату. Спасибо, братцы.   @epoddubny",nttps; u.me epoddubny,
"Господи, дай нам сил не скатиться до них, не попасть в руки к дьяволу, как они, дай нам холодную голову, защити наших воинов. Иначе просто невозможно.   https://t.me/rt_russian/189672  П RT на русском «Скорую вызвал, держись, ты живой, всё хорошо. Где болит?»  Житель Белгорода показал страшные кадры, снятые сразу после атаки ВСУ по стадиону.   На видео — раненые дети просят о помощи, пожилая женщина в крови и коляска, в которой умер маленький ребёнок. Всего погибли шесть человек.   🟩 RT на русском. Подпишись 🔗 https://t.me/rt_russian/189672",18+,"Встретили в городе, где было ранено, и все это случилось в течение всего дня. Стадион, 60 лет октября, пять минут назад бегал. Ребенок там мертвый, женщина тяжело ранена. Пробежка с утра. Помогите! Братан, скорую вызвал, держись, все хорошо. Где болит? Все там нормально, ты жить будешь, не переживай, все хорошо. Скоро придет, уходишь из дома, будет легко. Помогите! Сейчас скорую вызвал, держись. Где болит? Все, ножки, не переживай, все хорошо. Я вызвал, вызвал, вызвал, едут. Держитесь, где болит? Болит, ногу. Все, понял, держитесь. А что с мальчиком за моим? Какой он? Да вот, вот. Мелкий вот этих? Да. Тоже ножки, чуть-чуть будет жить, не переживай. Ой!"
"logikamarkova https://t.me/logikamarkova/10375    Авдеевка. Сейчас там страшная рубка ещё и потому, что Сырский бросил туда самую фашистскую часть ВСУ - 3ю бригаду, а это Азов. И воюют они мотивированно, как настоящие фашисты. И в плен азовцев после истории с их выдачей теперь не берут. Поэтому все социальные сети Украины пестрят сейчас сообщениями о погибших фашистах азовцах. Возможно, в Авдеевке будет полностью уничтожена вся фашистская бригада Азова. Впрочем, украинский режим сделал из фашистов Азова символ мужества украинского духа, поэтому наиболее вероятно, что после полного уничтожения в Авдеевке фашистская бригада Азова будет полностью восстановлена.",,
expensive_hurma https://t.me/expensive_hurma/16699    Беглый навальнист Илья Новиков и его «валентинка». Такая «валентинка» сегодня убила четверых мирных жителей Белгорода.   Эти моральные калеки из навальнистско-ходорковской своры никогда не были оппозицией Путину. Гадюшник гнался лишь за властью и личными преференциями.   Теперь беглая и изрядно потрепанная шобла лишь гадит максимально отвратительным и кровавым способом.   Привет Ведуте.,ilya novikov @vertiporokh читать родина шлёт тебе валентинку валентинку родине ты шлёшь постановил : заочно в отношении обвиняемого новик ния в виде заключения под стражу. вить срок содержания под стражей новико (два) месяца 00 суток с момента переда правоохранительным органам российской или депортации на территорию российског фактического задержания на территории рос щее постановление может быть обжалов уд через гагаринский районный суд города о дня его вынесени [кообью 714. 02. 27 ыпье % коп н 17:14 14.02 2024 из:earth просмотров: 871к,
"Господи, как же рвется сердце, как хочется рыдать. Только утром мои сын и мама приехали в Курск на каникулы.  И нет сил кричать об этих выродках-нацистах-террористах, об этом зверье, которое занимается терроризмом уже 10 лет. Об этих тварях, которые накачивают этих выродков оружием. Я их просто ненавижу. Но надо, мы обязаны вместе это уничтожить.    https://t.me/Marinaslovo/7917  П Marina Akhmedova Ему было четыре месяца. Пока я пыталась выяснить, что с младенцем, мне звонили многодетные матери из Белгорода и причитали - ""грудничка убили"". Я сказала, что есть информация - младенец жив и надо просто молиться. Но он уже не был жив. Он погиб. 🔗 https://t.me/Marinaslovo/7917",m,
"Пока самое взвешенное по теме Промеса. От Ильи Казакова.  https://t.me/kazakovIlya1/2942  П Foot’больные люди - Илья Казаков Наркотики это беда. Это зло. Тот груз, который прибыл в порт Антверпена - это более 68 миллионов доз кокаина. По 4 дозы на каждого жителя Нидерландов. И если Промес действительно стоял за всей этой историей, он превращается в крупного наркодилера.  Человека, который стоит по ту сторону не только закона, но и просто всего того, что можно определить как мораль или совесть.  Вопрос именно в этом «если». Не хочу ни принимать, ни отбрасывать  тему политики, всего того крайнего негатива, с которым Нидерланды относятся к нам с 2014 года (Крым и прежде всего дело о сбитом Боинге) - это теория заговора, а мы сейчас о конкретной истории по контрабанде кокаина в крупных размерах.  Спартак, как понимаю, имея защищеный контракт с Промесом, не собирается считать его виновным до приговора последней инстанции. Также как все мы желая понять, виноват голландец или нет - без публичной поддержки или обвинений. Промес все отрицает. Итогового решения суда (после апелляции вероятно будет и кассационная жалоба) пока нет. Мотивированное… 🔗 https://t.me/kazakovIlya1/2942",,
"kuzmak_a https://t.me/kuzmak_a/1677    Ну ёлки-палки. Одновременно гибнут дети в Белгороде, а хоккеисты молодежной сборной письма пишут!  Не говорите, что это - не связанные вещи. Это - позорище для пиар-службы ФХР, если таковая есть. Прикрыться игроками, которые в первой фразе пишут, что ""не понимают, что происходит""... Так объясните детям им! Дайте послушать Путина с Карлсоном, проведите урок истории, политинформацию, что-ли!  Так не делается.",,
"“Мы, игроки молодежной сборной России, не понимаем, что происходит с мировым хоккеем. Наша команда пропустила уже три молодежных чемпионата мира. В 2022 году нам не позволили доиграть турнир, отмененный из-за коронавирусной инфекции. В 2023 и 2024 годах Россия не играла из-за проблем с безопасностью – так обозначила причину недопуска Ваша организация. По той же причине вы отстранили от соревнований сборную Израиля. Это произошло 11 января 2024 года. Спустя всего шесть дней Вы приняли решение ее вернуть. Хотелось бы узнать, что произошло за эти шесть дней? Завершился конфликт на Ближнем Востоке? За короткое время решились проблемы с безопасностью? Мы спрашиваем Вас: в чем перед мировым хоккеем провинились мы, ребята 2003 – 2005 годов рождения? Почему вы старательно вычеркиваете нас из мирового хоккея, делая свой же турнир (и будущие турниры взрослых сборных) менее конкурентными? Если проблема не в безопасности, а в политических пристрастиях, конъюнктуре или убеждениях, заявите об этом прямо, во весь голос, на весь мир. Иначе почему одну сборную, которая, при всем к ней уважении, мало на что претендует, вы возвращаете через шесть дней после отстранения, а другую, из сезона в сезон претендующую на медали, изолируете на годы? Почему другая организация, Национальная хоккейная лига, с радостью ждет в ряды своих клубов хоккеистов из ВСЕХ стран. С гордостью сообщает о рекордах, восхваляет и рекламирует игру десятков наших соотечественников, не стесняясь говорить, из какой страны они приехали. Почему клубы Континентальной хоккейной лиги, несмотря на непростую политическую обстановку, рады видеть у себя в составе хоккеистов из ВСЕХ государств? Наше коллективное письмо, адресованное в Международную федерацию хоккея – крик души! Мы справимся с любыми трудностями и все равно станем профессионалами, несмотря на любое Ваше решение. Но мы хотим знать правду, услышать честный ответ, а не чиновничьи отговорки, спрятанные за стандартные шаблонные ответы”",,
"Вот текст письма, которое наша хоккейная молодежка отправила президенту международной федерации Тардифу:","moscow, february 15th, 2024 dear mr. tardif, we, the players of the russia men's national junior ice hockey team, do not understand what is happening to world ice hockey. our team missed three world junior championships. in 2022, we were not allowed to finish the tournament, which was canceled due to covid-19. in 2023 and 2024, russia did not play because of security concerns ~ that's the reason the пне outlined for the ban. for the same reason the шне suspended the israel men's national junior ice hockey team from its competition. this happened on january 11, 2024. only six days later the пне decided to-bring back the israel team. we would like to know what had happened during those six days? had the conflict inithe middle east come to an end? had the security concerns been resolved in а short time? we would like to ask you: in what way we, the guys born in 2003-2005, have offended the world ice hockey? why does the пне rigorously exclude us from world hockey, making its own-events (including future men's national teams` events) less competitive? ifthe problem is notionly about safety, we would like to ask the пне to state it directly, aloud, to the whole world. why else would you lift one national team's suspension in six days and isolate another one for years? why does another organization, the national hockey league (nhl), welcome hockey players from all countries to join its clubs? lt proudly reports records, praises, and promotes the play of dozens offour compatriots, not hesitating to say what country they come from. why-are the clubs of the kontinental hockey league (кне , despite the difficult political situation, happy to have hockey players from all countries in their rosters? our joint letter addressed to-the international ice hockey federation is а cry of the heart. we-will соре with any difficulties, and we-still become professionals despite any decisions. but we want to know-the truth, to be able to have an-honest, open dialog within the world hockey family. russia men's national junior ice hockey team players:",
"news_forfree https://t.me/news_forfree/35282    Такер Карлсон проверяет в Москве «продуктовый магазин 2024 года спустя два года после введения санкций»   Американец поражен – свежий хлеб, американские товары, крымские вина. Журналист со своей командой решил закупиться как обычная семья из четырех человек. На кассе тоже удивление – вместо запланированных 400 баксов, Карлсон потратил только 104 доллара.  Санкции? Не, не слышали.",roprobo-p ruptly ruptly uptly rupti rup ruptly 36 |,"Так что мы подумали, что было бы интересно посмотреть на современный, современный, 2024-й российский магазин 2 года назад, в течение санкций Так что мы попробуем купить, что бы семья 4 купила каждую неделю И мы посмотрим, что Россия знает за ее хлеб Посмотрите на это Это тоже свежо Посмотрите на это Ооо, давай Мини-милки Хорошо Нам нужно кофе Да? Это не вина, это из Крыма Которая не только имеет теплую воду, но и является основой большинства грейпсов в этом районе России для вина Но все эти продукты выглядят как восточные Mars, Twix, Snickers, Milky Way, Bounty, Gillette, False Cough Drops, Mentos Это довольно не санкционировано для меня, но что я знаю? Так что мы предполагали, что это будет стоить Все из Соединенных Штатов покупают грецкие продукты И мы не обращали внимания на цены, которые мы просто ставили в карту Что мы в самом деле ели за неделю И мы все стоили около 400 баксов Около 400 баксов Это было 104 доллара в США"
"mediavoyni https://t.me/mediavoyni/14146    Такер Карлсон начал публиковать сюжеты своей поездки в Москву.  В этом ролике журналист хвалит московское метро, сравнивая его с американским:  «Эта станция была построена Иосифом Сталиным 70 лет назад. И как же она выглядит 70 лет спустя? Мы зашли и посмотрели, и то, что мы увидели, восхитило нас. Как так получается, что у России есть станция метро, которую люди используют каждый день для поездок на работу и домой, и она выглядит лучше, чем что бы то ни было в нашей стране».  Здесь нет граффити, нет грязи, нет дурных запахов, нет бомжей, наркоманов, насильников, людей, которые только и ждут, чтобы столкнуть вас на рельсы и убить, здесь идеальная чистота и порядок, отметил Карлсон.",зап .,"Одной из способов, как вы понимаете общество, это его инфраструктура, места, где люди собираются, места, где они путешествуют. У вас много людей в одном месте, что вам говорит о людях. С этим в виду, мы стоим перед метро-станцией Киевская, и там стоит трамвай, рядом с ней. Метро-станция была построена 70 лет назад, когда Сталин был власти. И вопрос в том, как она сейчас работает, после 70 лет. И мы пошли туда, чтобы посмотреть. И что мы нашли, нас удивило. Это не призыв Сталина, который был плохим, и не призыв президента, Владимира, который вы не любите. Но это не изменяет реальность того, что мы видели, или, более точно, не видели. Нет граффити, нет филпса, нет паха, нет бомб, или наркотиков, или репистов, или людей, которые ждут, чтобы вы поднялись на трамвай и убили вас. Нет. Это идеально чисто и порядочно. И как вы это объясните? Мы даже не предполагаем. Это не наша работа. Мы просто зададим вопрос. И если ваша ответственность это кричать на нас слова, которые думают, чем слова, которые мы называли советами, и мокрые, это не ответ. Как Россия, страна, которой мы называем газовая станция с нуклеевыми оружиями, может иметь субвейскую станцию, которую обычные люди используют для работы и дома каждый день, которая лучше всего в нашем стране? Мы не будем спекулировать. Мы просто зададим вопрос и ждем, чтобы кто-нибудь ответил. Что это за ответ? Итак, мы прекращаем лекцию и позволим вам посмотреть на то, как Киевская метро-станция в Москве, Россия выглядит сегодня, в феврале 2024 года, в миде войны. Вот оно. Россия Россия Россия Россия Россия Россия"
"ASGasparyan https://t.me/ASGasparyan/49373    Бывший мэр Риги Мартиньш Стакис разместил видео со сносом монумента Освободителям Риги, сопроводив подписью: ""Эй, МИД России, это был живописный вид"".   УК РФ запрещает мне сказать то, что очень хочется. Но все и так поняли  Подписывайтесь на Telegram ГАСПАРЯН","martin$ stakis @mstakis - 1 д. неу @mfarussia, that was а spectacular view! lсс о: 07 6*",
"https://t.me/s/podsmotrelanisimov/4039  Бывший мэр Риги Мартиньш Стакис разместил видео со сносом монумента Освободителям Риги, сопроводив подписью: ""Эй, МИД России, это был живописный вид"".   УК РФ запрещает мне сказать то, что очень хочется. Но все и так поняли  Подписывайтесь на Telegram ГАСПАРЯН    Удивительно, что нацистов история ничему не учит. Главное правило для нацистов они должны распечатать и повесить себе на стенку. Оно гласит: Никогда! Никогда не тыкайте палкой в русского медведя!",,
"dimsmirnov175 https://t.me/dimsmirnov175/64588    Спикер Палаты представителей Конгресса США Майк Джонсон - об отказе принимать законопроект о помощи Киеву: Что касается границы. Поговорим о том, что американцев не слушают. Они вызывают к администрации Байдена – обеспечьте безопасность границы. Это не вопрос республиканцев. Это волнует каждого. И все знают, мы знаем о детях, отравленных фентанилом, о городах, что захлестнули волны мигрантов. Мы знаем, республиканцы этой палаты показали, что мы слышим людей и считаем администрацию ответственной за эту катастрофу. Мы слушаем людей. И действуем, чтобы Байден за это ответил. Палата, возглавляемая республиканцами, не будет втянута в принятие законопроекта об иностранной помощи, против которого большинство сенаторов-республиканцев. Он ничего не делает для защиты нашей границы. Пора Вашингтону показать любовь к американцам. День Святого Валентина – прекрасный день для этого. Нужно слушать американский народ и его чаяния и действовать. И поэтому лидеры палаты продолжат руководствоваться американскими интересами в глубине души.",res 1 с ves с span,"Что касается границы, мы говорим о том, что американцы не слушаются, они кричат на Байдена, чтобы они украли границу. Это не вопрос републиканцев, это вопрос каждого человека, и все знают это. Мы знаем истории о детях, которые были напалены фентанилом, и о городах, которые были обвлажены мигрантами. Мы знаем, что госдепубликанты показали, что мы слушаем и держим в ответ администрации за этот катастрофический процесс. Мы слушаем людей, мы действуем, чтобы держать Байдена в ответ. Госдепубликанский правительство не будет заманиваться или заставить его пройти закон о помощи стране, который был противоизвестен большинству республиканских сенаторов, и не делает ничего, чтобы укрепить нашу собственную границу. Время, чтобы Вашингтон начал показывать любовью к американцам. В день Валентина это хороший день, чтобы это отметить. Нужно слушать американцев и их нужд, и действовать. И поэтому госдепубликантская лидерство продолжит править с интересами американцев."
"Match_TV https://t.me/Match_TV/87013    ⚡️ Дело Промеса закрыто. Суд приговорил Квинси к шести годам тюрьмы в Нидерландах  Футболиста признали виновным в контрабанде запрещенных веществ, которые поступили в порт Антверпена в январе 2020 года.  Другое слушание по ситуации с нанесением ножевых ранений двоюродному брату пройдет 20 февраля.  @Match_TV","мч bq winlir chery лукой\"" промес приговорен к шести годам тюрьмы в нидерландах",
"Голос разума наконец-то раздался.  Первый и чертовски значимый шаг к большой общей победе.  https://t.me/nhlonlineru/13134  П NHL.online 🏒🏒🏒 Профсоюз игроков НХЛ призвал вернуть российских хоккеистов на международную арену    ""Русские игроки не создали эту ситуацию с Украиной. Они – большая часть тех, кого я представляю. Мы будем решать вопрос с их игрой на международной арене, надеюсь, положительно. Думаю, мир хотел бы увидеть турнир с участием России. Хоккейный мир и весь мир только выиграет от турнира лучших против лучших с участием всех стран. Это было бы лучшим сценарием"", - сказал Уолш.  @nhlonlineru 🔗 https://t.me/nhlonlineru/13134",477,
"https://t.me/s/podsmotrelanisimov/4013  ""Уезжать никуда не собираюсь, я живу здесь. Жил и буду жить. У меня здесь дом, у меня здесь дети, у меня Бедрос — папа""  Филипп Киркоров приехал в Горловку в ДНР. По информации Mash, артист привёз гумпомощь, подарки раненым, компьютеры, принтеры, кондиционеры и другую необходимую технику для местного детского центра. Также пообещал оплатить протезы трём бойцам и выступил перед сотрудниками и пациентами горбольницы.  😋 Подписывайся на Mash","нравится alladovlatova и ещё 5 697 fkirkorov «шахтер» , горловка. в этом зале первый раз прозвучал мой первый хит «атлантида» сегодня этот зал разрушен. но не разрушены мы. не разрушен я. здесь музыка еще зазвучит... силами наших героев.",
"Опубликован опрос ❓Должен ли Спартак расторгнуть контракт с осужденным в Нидерландах за наркотики Квинси Промесом? ✔ Да (укрывать осужденного за наркотики спортсмена плохо) ✔ Нет (это легенда клуба, можно простить все и помочь с получением паспорта РФ) ✔ Только если апелляцию отклонят в суде",,
"Вот это, кстати, свежая публикация одного из героев того фильма Савина - Ярмоленко. С ним Савин обнимался и рассказывал, какая ужасная Россия и ее армия. Все это надо помнить, потому что Ярмоленко - нацист-фанатик.",yarmolenkoandrey 2 ч а 6 страна | гандонов и террористов post,
"https://t.me/s/podsmotrelanisimov/4035  ❗МВД России объявило в розыск экс-футболиста и блогера Евгения Савина.  Как сообщал агентству источник, против него заведено дело о дискредитации российской армии.  Подписаться на @sportrian    Сразу вспоминается это. Особенно если учесть события последних дней.  Но не надо сегодня все-таки говорить об интервью Савина Собчак. Это просто детский лепет по сравнению с тем преступным кошмаром, который бывший футболист снял с украинскими нацистами-фанатиками зеленского. А потом махнул к морю.",,
"sportrian https://t.me/sportrian/40127    ❗МВД России объявило в розыск экс-футболиста и блогера Евгения Савина.  Как сообщал агентству источник, против него заведено дело о дискредитации российской армии.  Подписаться на @sportrian","установочные данные : пол: муж, национальность: русский, дата рождения: 194 1984, место рождения: рф, вологодская обл , , г белозерск, особые приметы: дата рождения 19.4.1984",
"https://t.me/s/seregina_on_air/4618  Над Квинси Промесом сгущаются тучи   Летом игроку «Спартака» уже влепили срок в 1,5 года за нападение на двоюродного брата с ножом. И вот сегодня прокуратура Нидерландов запросила для Антошки 9 лет лишения свободы по обвинению в контрабанде почти полутора тонн кокаина.   Меж тем, контракт Промеса с красно-белыми заканчивается уже в июне 🫣    Здесь могут быть ваши шутки про пожизненный контракт Антошки со «Спартаком» 👇","мче bq winlir cherv лукой \"" промес приговорен к шести годам тюрьмы в нидерландах",
Обожаю 😍,,"У меня не было особого времени что-то снимать. Но знайте, что с 15 по 17 марта выборы президента. Там еще какие-то будут кандидатуры. Но голосуем только за Владимира Владимировича Путина. Всем понятно, россияне? Я знаю, если бы Канни В. мог, он бы голосовал за Канни. Отряды. Путина. Фронт. Краснодар."
"Очень рад что Новые Люди и наш кандидат в Президенты #Даванков2024 посетили ITHUB.  Я давно слежу за развитием этого проекта и очень ценю наши взаимоотношения с @mikhailsumbatyan Михаил сам, на свои деньги и деньги партнеров, развивает эту уникальную экосистему, хотя такие проекты должно поддерживать государство и открывать такие колледжи сотнями по всей России.   Я, как доверенное лицо Владислава Даванкова, выступаю за прорывное развитие страны и за то чтобы частные, уникальные, а тем более, очень полезные бизнес-инициативы, получали известность и масштабность, поддержу государства.   Сейчас благодаря нашей поддержке об этом супер-полезном проекте из федеральных новостей узнала вся страна.    А значит есть надежда что тысячи молодых людей получать возможность получить одну из самых востребованных профессий 21 века.   #партияздравогосмысла #новыелюди #даванков",москва за будущее! новые aюаи увидели большую свободу,"Увидели большую свободу. С 2 курса работают 40%, с 3 курса 60%, с 4 курса под 80%. Среднее трудоустройство по годам у нас по профилю 88%. «Мы не колледж, мы IT-компания, как минимум потому, что наши преподавать это практики из индустрии». Что это такое, геймджам? «Это когда ребята в течение трех дней должны сделать игру». Это что-то вроде хакатона? «Да». «Хочете сердечко?» Хочу. «Выбирайте любое и прочитайте, что там написано». Это сердечко – отличная закладка в книжку о геймдеве. Спасибо. «Разработка авторских коллекционных сувенирных кукол. Это сначала моделируется в 3D-программе, в блендере, потом печатает в 3D-режиме. Потом это все было вручную раскрашено. Мы делаем апгрейд в программе и добавляем туда то, что необходимо для бизнеса». «Чтобы появилась своя Кремниевая долина, нужно побольше свободы и поменьше кошмарить этого всего мракобисья. Здесь дается то образование, которое необходимо не только сегодня, но и в будущем»."
"🫣  https://t.me/kommersant/61962  П Коммерсантъ 🖼 Российский художник готовит акцию с уничтожением мировых шедевров в защиту основателя WikiLeaks Джулиана Ассанжа  Живущий во Франции концептуалист Андрей Молодкин намерен уничтожить почти два десятка картин всемирно известных художников, включая Пикассо, Рембрандта и Уорхола, если основатель WikiLeaks Джулиан Ассанж умрет в тюрьме. Об этой акции в поддержку Джулиана Ассанжа он рассказал британскому каналу Sky News в преддверии назначенных на 20–21 февраля последних слушаний по экстрадиции Джулиана Ассанжа из Великобритании в США.  По словам Андрея Молодкина, он собрал 16 произведений искусства, общая стоимость которых оценивается в $45 млн, и запер их у себя в 29-тонном сейфе. В сейф он также поместил «крайне едкое» вещество и специальное устройство с таймером, с помощью которого можно будет запустить химическую реакцию и уничтожить находящиеся внутри шедевры. Эту акцию господин Молодкин назвал «Рубильник мертвеца».  @kommersant 🔗 https://t.me/kommersant/61962",фото: александр казаков/коммерсантъ,
"dimsmirnov175 https://t.me/dimsmirnov175/64500    В Риме на улицах города появились вот такие своеобразные плакаты. ""Укрощение строптивого"" заметили в разных частях города",140 0яя stiv,Продолжение следует...
"rttv_sport https://t.me/rttv_sport/47554    🇷🇺 Вице-спикер Госдумы Пётр Толстой считает, что России следует определиться с членством в МОК и WADA.   «Нам, как парламенту, необходимо с этим определяться — с членством не только в ОБСЕ, но и в других «прекрасных» организациях, куда Россия до сих пор платит членские взносы», — сказал Толстой на пленарном заседании.  ❌ Напомним, ранее глава Всемирного антидопингового агентства заявил, что число нейтральных спортсменов на ОИ-2024 будет очень мало, так как большинство россиян бойкотируют условия их допуска к соревнованиям.  @rttv_sport",,
"Яков Кедми    «Какие-то идиоты захватили власть» – Юрий Бардаш про украинское правительство  «Мне очень нравится Россия, а в Украине конкретные гопники. Они притворяются, но гопники - там, а в России с ними борются. Как так вышло, чтобы люди, подобные Буданову, руководили и рассказывают людям, считаются они украинцами, если отказываются воевать, или не считаются. И украинцы это терпят», – сказал продюсер.  Также Бардаш сказал, что не хочет раздела Украины, и видит ее частью России:  «Украины не будет, ее распилят. Я, как патриот России, не хочу раздела никакого для Украины. Я хочу, чтобы это была Россия. Ну там же есть еще венгры, поляки, румыны, они все кто что хочет отцапать от умирающего, дряхлеющего тела».  @kedmi",` smotrimedia,добавляет везде был бывшая украина то есть вот вот первое что включилась внуври торику бывшая украина как будто бы в этом суть что украина не будет ее распилят вот просто ее распилят то я не конечно же никакого раздела я как патриот россии не хочу для украины я хочу чтобы все было россии но там же есть еще венгры поляки и румыны там они все кто что себе хочет там это отцапать от мертвого такого умирающие дыхлеющие в отеле для украинцев это горе трагедия утраты близких и это продолжается и продолжается и продолжается то есть и и капитуляция это вот единственное что может остановить остановить в этом геноцид украинского капитуляции
"agurulev https://t.me/agurulev/4516    Вчера суд приговорил коммерческого директора проекта Ксении Собчак «Осторожно, Media» Кирилла Суханова к серьёзному сроку. Всё в соответствии с нормами закона, хотя это и возмутило саму Собчак.  Я приговор поддерживаю. И я могу понять Собчак, которая наверняка уверена в том, что у неё есть некая неприкасаемость, которая в той или иной мере распространяется и на её окружение, а теперь вдруг оказалось, что всё это не так. Что закон, оказывается, распространяется и на всю эту шатию-братию, которая промышляет торговлей воздухом в интернете. И что нельзя пойти и тихонько договориться.  У нас очень многие граждане до сих пор думают, что ситуация в стране не изменилась. Может, не увидели мгновенных изменений или пытаются цепляться за прошлое, в котором такое сходило с рук. Но ситуация меняется. Медленно и постепенно, но гайки в стране закручиваются. Это не касается законопослушных граждан, конечно, но безусловно касается тех, кого раньше было принято относить к так называемым неприкасаемым. Собчак и её окружение - в их числе.  Таких удивительных ещё несколько лет назад приговоров будет ещё много. Идеального мира не бывает, но от всякой мрази мы постепенно будем избавляться - сомнений тут никаких нет.  П Собчак словами «я выполнила все» возмутилась приговором о вымогательстве Журналистка Ксения Собчак раскритиковала приговор коммерческому директору Осторожно, Media Кириллу Суханову, получившему семь с половиной лет колонии по делу о вымогательстве 11 млн руб. у главы ... 🔗 https://www.rbc.ru/rbcfreenews/65c9f37e9a7947591bb7d50a",nown^,
